analysis	disease_name	compartment	role	gene	metric	n_case_donors	n_control_donors	mean_case	mean_control	delta_case_minus_control	hedges_g	welch_t	p	fdr
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CCL2	mean_z_vs_controls	6	6	-0.02710353295346274	0.010154710225485716	-0.03725824317894846	-0.6557320126272997	-1.2304079255215363	0.24676790065109241	0.6187786236575493
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CCL2	detection_fraction	6	6	0.002620045215748271	0.005842816128144243	-0.0032227709123959724	-0.8203609579654382	-1.5393157647205165	0.1548108681061882	0.5513116403264748
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CCL3	mean_z_vs_controls	6	6	0.12678180192378077	0.00405594592977623	0.12272585599400454	0.7606899565139654	1.4273497912803434	0.19498757535846845	0.5974581131443396
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CCL3	detection_fraction	6	6	0.014674388268149175	0.00399672877077811	0.010677659497371064	0.7147645978051828	1.3411759820876197	0.23032229987025274	0.6119286183397402
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CCL4	mean_z_vs_controls	6	6	0.14922163669636476	0.05241909163702541	0.09680254505933936	0.6203341380538838	1.1639877651770039	0.27323175955853324	0.6432931811792446
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CCL4	detection_fraction	6	6	0.0210918491554983	0.009043172118718893	0.012048677036779408	0.6588936447415132	1.2363403752662505	0.2534226348646788	0.6271310639653309
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CD36	mean_z_vs_controls	6	6	-0.002413797378474349	0.00910385031226244	-0.01151764769073679	-0.2437847420858537	-0.45743485601967127	0.6584349115066189	0.8427981655682636
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CD36	detection_fraction	6	6	0.0023618121287386443	0.0014296288757118913	0.000932183253026753	0.3693339751334385	0.6930139773835371	0.5064421350150106	0.7632605370207695
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CD44	mean_z_vs_controls	6	6	0.30913000629793885	-0.002112932380727805	0.31124293867866665	1.988691861826204	3.731558290721875	0.010200793258424516	0.27959730205938993
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CD44	detection_fraction	6	6	0.16543888485458144	0.07105680374031903	0.09438208111426241	1.7055520091884315	3.200277962771006	0.022552336899459423	0.2956403620157687
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CD68	mean_z_vs_controls	6	6	-0.07843082306171907	0.001243257423470298	-0.07967408048518937	-0.6761037504577566	-1.2686332175624293	0.23839150890285601	0.614591000667818
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CD68	detection_fraction	6	6	0.07221879189448764	0.09694186499397828	-0.024723073099490636	-0.4983544765474875	-0.9351065463562774	0.37484379731666634	0.6874414311382696
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CD74	mean_z_vs_controls	6	6	0.867483446992785	-0.07874489094013952	0.9462283379329245	1.6173022618526633	3.0346871627852834	0.013221801777364768	0.27999492598312303
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CD74	detection_fraction	6	6	0.5253054273220389	0.16562127961984088	0.35968414770219803	2.0201422728492724	3.7905714763503267	0.003540360352713075	0.26492564373973604
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CHI3L1	mean_z_vs_controls	6	6	0.0013655918495459165	0.0	0.0013655918495459165	1.2544597808787068	2.353853749578111	0.06524704863332	0.41080550541128547
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CHI3L1	detection_fraction	6	6	0.0017250626968417146	0.0	0.0017250626968417146	0.8506408341739228	1.5961325724305069	0.1713467565073204	0.5750405632437805
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CIITA	mean_z_vs_controls	6	6	0.20024936741227395	-0.02429954128365631	0.22454890869593025	1.154133371393269	2.1656024411275614	0.06519633583162449	0.41080550541128547
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CIITA	detection_fraction	6	6	0.04490326298865036	0.008038925170874374	0.03686433781777599	1.2065975681912922	2.2640456500960684	0.06137106559587425	0.4058140922870817
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	COL1A1	mean_z_vs_controls	6	6	0.11594532620426497	-0.009817026294177593	0.12576235249844256	1.0788740452543641	2.0243867164602496	0.07727355313318338	0.42887919070059327
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	COL1A1	detection_fraction	6	6	0.03509161082591756	0.014579742432002428	0.020511868393915132	1.1033538793151527	2.0703203925105695	0.07249810207200161	0.4267106365871639
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	COL1A2	mean_z_vs_controls	6	6	0.003103570766768689	0.005160612931592705	-0.0020570421648240162	-0.059009667308002334	-0.11072505374146256	0.9140990437816398	0.9761057622876153
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	COL1A2	detection_fraction	6	6	0.004204544510729743	0.001990305277707341	0.0022142392330224024	0.5634834218111203	1.0573137421162606	0.3335774728442473	0.6836880799436484
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CTSB	mean_z_vs_controls	6	6	0.1252904142605503	0.009292355514956453	0.11599805874559384	1.2735695179550923	2.389711038074992	0.04132638103046721	0.3509208592798203
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CTSB	detection_fraction	6	6	0.2531398568975652	0.1945864815461673	0.058553375351397874	0.7532548232428671	1.4133985936448732	0.20049021244887824	0.6009780324020428
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CTSD	mean_z_vs_controls	6	6	0.005367633735701936	-0.009050836471658783	0.014418470207360718	0.06839397243055284	0.12833365477961445	0.9009933713522204	0.9722299293304263
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CTSD	detection_fraction	6	6	0.5383168951401578	0.5093416493908003	0.028975245749357503	0.2356605754802399	0.4421907642454205	0.6677994362606402	0.8460179774018495
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CTSL	mean_z_vs_controls	6	6	-0.05201685117420974	0.028414004819945313	-0.08043085599415506	-0.8567882903072904	-1.6076675876541584	0.14369744049549082	0.5442809900395436
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CTSL	detection_fraction	6	6	0.047674014448596556	0.06365707597477704	-0.015983061526180488	-0.5378288449594774	-1.009175792349724	0.3367922288966226	0.6836880799436484
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CTSS	mean_z_vs_controls	6	6	0.15025682694114353	0.01323073102441726	0.13702609591672626	0.6116097102177329	1.1476173502078906	0.2907733110379448	0.658762190280952
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CTSS	detection_fraction	6	6	0.4182776758439433	0.36181683408460086	0.05646084175934246	0.4406714533047549	0.8268707921164724	0.4339213457311243	0.7187834919103484
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CXCL10	mean_z_vs_controls	6	6	0.008070244705738975	0.0021231678998935555	0.005947076805845419	0.1071625830805828	0.20107862511304783	0.8449384542913781	0.9457109304912673
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CXCL10	detection_fraction	6	6	0.004889402824848556	0.0022342566313097857	0.0026551461935387702	0.6885467911607831	1.2919811944855764	0.22721826764518024	0.6119286183397402
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CXCL8	mean_z_vs_controls	6	6	0.31477931729648606	-0.00916586256247001	0.32394517985895604	0.9117599159535863	1.710815706964369	0.14677994131288905	0.5444322948979216
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CXCL8	detection_fraction	6	6	0.06298611047882319	0.01566248813416744	0.047323622344655744	0.8088348960723785	1.5176883961763896	0.1883303140946386	0.5929367308269913
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	FABP5	mean_z_vs_controls	6	6	0.03295394662286729	-0.04470734452183355	0.07766129114470084	0.32736922937480967	0.6142718162878268	0.5581926641849598	0.792315358121758
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	FABP5	detection_fraction	6	6	0.30632083811048416	0.2683603892241467	0.03796044888633748	0.3329516614900473	0.6247466270123389	0.5500288881921176	0.7895844631900346
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	FN1	mean_z_vs_controls	6	6	0.13187617477415822	-0.018783746188356463	0.15065992096251468	0.8415544836784167	1.579083049990779	0.1663647545499318	0.5679366215014309
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	FN1	detection_fraction	6	6	0.0299573528789699	0.013823972172000541	0.01613338070696936	0.8352002740123027	1.5671600848418197	0.16275585688642574	0.5609100152583034
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	FOS	mean_z_vs_controls	6	6	-0.13607649659463314	-0.009849617912890301	-0.12622687868174284	-0.5540105374818719	-1.039538932084406	0.3235411119387306	0.6836880799436484
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	FOS	detection_fraction	6	6	0.7214874570266452	0.7509567972032936	-0.029469340176648373	-0.4484596273433324	-0.8414844313438946	0.41984407489733855	0.7118968330434372
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	GBP1	mean_z_vs_controls	6	6	0.18321830030267525	-0.027435931237523054	0.2106542315401983	1.4656116667678478	2.7500566935915876	0.02049295021807422	0.2873724053569029
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	GBP1	detection_fraction	6	6	0.09598198144473187	0.0427928983180715	0.05318908312666037	1.6244337537282787	3.048068611236142	0.013907773608002284	0.27999492598312303
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	GPNMB	mean_z_vs_controls	6	6	0.0003337935769179839	-0.0020088214078767333	0.0023426149847947174	0.06113935017405918	0.11472116591348354	0.9109536088637731	0.9749966852288289
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	GPNMB	detection_fraction	6	6	0.0013887378262604927	0.0008112968864025889	0.0005774409398579038	0.32891961445533224	0.6171809408294854	0.5556114321522507	0.792315358121758
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	HIF1A	mean_z_vs_controls	6	6	0.3541008809462379	-0.006128542602673859	0.36022942354891174	2.7200892191071953	5.103943789331849	0.0019125952671321135	0.22623795725016033
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	HIF1A	detection_fraction	6	6	0.19800598146022053	0.0856571246212609	0.11234885683895962	1.6315594787843424	3.061439238893833	0.021247306686189293	0.2905362162597529
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	HK2	mean_z_vs_controls	6	6	0.6217736526331917	0.04369127649639012	0.5780823761368016	2.579230093052839	4.839637362709631	0.0017397853460592025	0.22623795725016033
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	HK2	detection_fraction	6	6	0.30521091688332097	0.1549343531285939	0.15027656375472706	1.8852817698369497	3.5375207962693844	0.010085069504056689	0.27959730205938993
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	HLA-DPA1	mean_z_vs_controls	6	6	0.3664317128526473	-0.04364966084940682	0.4100813737020541	0.9692064199440802	1.8186076592288414	0.11304881334369746	0.4978399347918933
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	HLA-DPA1	detection_fraction	6	6	0.13513399138440424	0.030283478064316038	0.1048505133200882	1.0889687677545477	2.0433283364070953	0.08482782731023286	0.4459259523167376
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	HLA-DPB1	mean_z_vs_controls	6	6	0.3744496382689079	-0.026466205276769544	0.40091584354567744	0.9254543314474364	1.736511748997618	0.13384494347791534	0.5321489200222965
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	HLA-DPB1	detection_fraction	6	6	0.11540969647982778	0.023509894894929037	0.09189980158489874	0.9827971675024839	1.8441091799531726	0.11810740483590476	0.5020593515672607
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	HLA-DRA	mean_z_vs_controls	6	6	0.5785603408238775	-0.07290166200177836	0.6514620028256559	1.333009983233245	2.5012444361195607	0.03277829031510828	0.33892970177756043
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	HLA-DRA	detection_fraction	6	6	0.2945135015920473	0.06961641220835638	0.22489708938369093	1.5770500315886056	2.9591583458553643	0.015737318675641605	0.27999492598312303
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	HLA-DRB1	mean_z_vs_controls	6	6	0.40731079325796077	-0.06471856338704374	0.4720293566450045	1.3613227801432393	2.554370239101424	0.02867696115210986	0.3259728715677331
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	HLA-DRB1	detection_fraction	6	6	0.22419819295608567	0.05814437655316027	0.1660538164029254	1.5877236405365809	2.9791861816032146	0.014796291539510826	0.27999492598312303
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IFI30	mean_z_vs_controls	6	6	-0.010575235495087959	-0.018688247982769867	0.008113012487681908	0.10548449860925249	0.19792988691900001	0.8470686562777052	0.9463587551820517
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IFI30	detection_fraction	6	6	0.03620294226501023	0.029744683317331613	0.006458258947678618	0.34781636859861165	0.6526385906266413	0.5295101366473	0.7767714996868595
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IL1B	mean_z_vs_controls	6	6	0.42174076133543004	-0.008916841883391586	0.4306576032188216	1.3937588301831274	2.6152328663228506	0.04628222922783066	0.3693031304640547
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IL1B	detection_fraction	6	6	0.034457022159163075	0.004157627650715554	0.03029939450844752	1.0634561239739135	1.9954567082050085	0.10165512347705706	0.4882647663071245
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IL6ST	mean_z_vs_controls	6	6	0.15335084196421195	-0.008214175143026796	0.16156501710723875	1.761153374944621	3.3046077191026075	0.008244862311632399	0.26823285387177404
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IL6ST	detection_fraction	6	6	0.12332793346767573	0.07398068974930776	0.049347243718367975	1.0077340971116613	1.8909005447766918	0.09652060940914303	0.47291222280784945
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IRF1	mean_z_vs_controls	6	6	0.3199340382155918	-0.0283015255922137	0.3482355638078055	1.7947135036986275	3.3675795545556415	0.009236021063965906	0.27959730205938993
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	IRF1	detection_fraction	6	6	0.38695722631573776	0.2518517150823367	0.13510551123340103	1.7570132546184352	3.2968392454520057	0.01078330381541671	0.27959730205938993
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	JUNB	mean_z_vs_controls	6	6	0.37028717906355607	0.13906808360500453	0.23121909545855154	0.6117249293798701	1.1478335461042866	0.2890151556433776	0.656974491007062
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	JUNB	detection_fraction	6	6	0.584721573214502	0.47693984439728815	0.10778172881721387	0.8647542213453825	1.6226147680490206	0.14008936355479262	0.5415566588350439
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LAMP1	mean_z_vs_controls	6	6	-0.059009069690917064	0.00018874684140124157	-0.05919781653231831	-0.43940300476273375	-0.8244906900181077	0.42889110128661295	0.7158421163772751
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LAMP1	detection_fraction	6	6	0.19951920985594962	0.20952561868352412	-0.010006408827574503	-0.1100519213602343	-0.20650014587204213	0.8406947507922933	0.9455846138227669
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LAMP2	mean_z_vs_controls	6	6	0.03792433546521099	0.016599430680561432	0.02132490478464956	0.16685647504554313	0.31308755004662325	0.7634469718101659	0.9054406128318491
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LAMP2	detection_fraction	6	6	0.1162479868246555	0.10277590115388029	0.013472085670775208	0.21223714696800966	0.3982393152855603	0.7021428187421163	0.8688440973255168
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LAMP3	mean_z_vs_controls	6	6	0.08337052450730774	0.022696617585336924	0.06067390692197082	0.5055879255264996	0.9486793059306842	0.37344231300436587	0.6874414311382696
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LAMP3	detection_fraction	6	6	0.0038183910942867078	0.0014798636889526396	0.0023385274053340684	0.8961648080256892	1.6815532277436782	0.13727467932442183	0.536013546803734
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LDHA	mean_z_vs_controls	6	6	-0.00907235619884534	-0.003563379680078147	-0.005508976518767193	-0.03314482446283857	-0.062192563309053914	0.9516511747653356	0.9930565957454776
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LDHA	detection_fraction	6	6	0.339949895306008	0.32976952416097643	0.010180371145031564	0.08999093447675588	0.1688579432955382	0.8694338468682657	0.9564316680382626
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LGALS1	mean_z_vs_controls	6	6	0.010744738399888017	0.007505011949724645	0.003239726450163372	0.06664713132362497	0.12505590243383646	0.90298184354607	0.9722623080902122
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LGALS1	detection_fraction	6	6	0.03470650694008675	0.03114939197458476	0.003557114965501991	0.24275205518095527	0.45549713431644306	0.6627244302767642	0.8432370697603014
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LGALS3	mean_z_vs_controls	6	6	-0.2771020441592235	-0.004448902817038239	-0.27265314134218527	-1.10750704360891	-2.078113341710285	0.06460390361762361	0.41080550541128547
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LGALS3	detection_fraction	6	6	0.6881972799418329	0.7412931300918494	-0.0530958501500165	-0.47039334780514663	-0.8826406094360095	0.4006449080432332	0.7009380245163429
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LGALS3BP	mean_z_vs_controls	6	6	0.05586591301691902	-0.03260852368892569	0.0884744367058447	0.45852546315606557	0.86037184864622	0.41292773227429425	0.705561600344308
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LGALS3BP	detection_fraction	6	6	0.5219015239018189	0.4698342048175567	0.052067319084262154	0.419924052754665	0.7879406109155893	0.44907996205946676	0.7300345509638114
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LGALS9	mean_z_vs_controls	6	6	0.07052944003646658	0.0053191558985727265	0.06521028413789386	0.5480117192326525	1.0282828192586349	0.3303448266698139	0.6836880799436484
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LGALS9	detection_fraction	6	6	0.3424523991550649	0.2860111501605179	0.056441248994547	0.6656863198448224	1.2490860718643435	0.2449382532794826	0.6182796418929322
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LIPA	mean_z_vs_controls	6	6	0.10670410398177538	0.0050355620179047085	0.10166854196387067	1.3616921695874478	2.555063357160335	0.04626555657829447	0.3693031304640547
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LIPA	detection_fraction	6	6	0.022374643487613397	0.009008646024969785	0.013365997462643612	1.2096419458379404	2.269758084920942	0.06549317278893034	0.41080550541128547
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LPL	mean_z_vs_controls	6	6	0.5770800335898156	-0.0027155449559445825	0.5797955785457602	1.7188946442563224	3.2253139281024796	0.023142339813529436	0.2956403620157687
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LPL	detection_fraction	6	6	0.013076367362557585	0.00011582117211026175	0.012960546190447323	1.3583832257479742	2.548854493406861	0.051288415188491594	0.3823179560041699
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LRP1	mean_z_vs_controls	6	6	0.06642481049563904	-0.02036661472318878	0.08679142521882782	0.6195906141589941	1.1625926255841976	0.2725352364595519	0.6424985284650306
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	LRP1	detection_fraction	6	6	0.17900414153478184	0.14731628563715754	0.031687855897624295	0.4705584490594809	0.8829504035103183	0.4003572695345232	0.7009380245163429
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	MERTK	mean_z_vs_controls	6	6	-0.019991942754746066	0.006496006712330437	-0.026487949467076503	-0.537545869722153	-1.008644820904034	0.33701720707270105	0.6836880799436484
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	MERTK	detection_fraction	6	6	0.004634625494513296	0.005678260335783904	-0.0010436348412706086	-0.23124490664297748	-0.433905254571922	0.6747560684929553	0.851437968593053
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	MMP7	mean_z_vs_controls	6	6	0.4171364265487294	-0.003745404426296759	0.4208818309750262	1.1370654964395115	2.133576478980659	0.08553005970665295	0.4459259523167376
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	MMP7	detection_fraction	6	6	0.005834187213153072	0.0002316423442205235	0.005602544868932548	0.8004739744272078	1.502000059998224	0.19296633534815594	0.5974581131443396
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	MMP9	mean_z_vs_controls	6	6	0.10693074274994335	-0.0029127954988900757	0.10984353824883343	0.6855853089438643	1.2864243036813763	0.2532791568268542	0.6271310639653309
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	MMP9	detection_fraction	6	6	0.002591603321235742	0.00034357003888154123	0.0022480332823542008	0.5271597415148158	0.9891564106759152	0.3676087907831445	0.6872604218032756
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	MSR1	mean_z_vs_controls	6	6	-0.012205109395954303	-0.004033066769279531	-0.008172042626674772	-0.5329387100211932	-1.0000000000000004	0.3632174676491225	0.6871896262599622
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	MSR1	detection_fraction	6	6	0.0	9.974067424695791e-05	-9.974067424695791e-05	-0.532938710021193	-1.0	0.3632174676491227	0.6871896262599622
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	NAMPT	mean_z_vs_controls	6	6	0.30972834582677117	-0.011208333841390352	0.32093667966816153	2.1799086087862687	4.090355171797488	0.003915659211211369	0.26492564373973604
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	NAMPT	detection_fraction	6	6	0.2709692687792435	0.16692973657590415	0.10403953220333934	1.2669518989484567	2.3772938147016465	0.04228474644574784	0.35562208270370294
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	NFKBIA	mean_z_vs_controls	6	6	0.05909636925481356	0.03918936643153121	0.019907002823282352	0.07899701697188366	0.14822908429515702	0.885591536941273	0.963621196162656
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	NFKBIA	detection_fraction	6	6	0.36575331893430946	0.35967980173895003	0.006073517195359424	0.05546450225890687	0.10407294725635756	0.9197414776537185	0.9785357805857564
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	OSM	mean_z_vs_controls	6	6	0.16876550436183627	-0.004383478805674375	0.17314898316751065	0.8850074477666126	1.6606176866593516	0.1570294647603945	0.554344101224973
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	OSM	detection_fraction	6	6	0.0019412685402006354	0.00022774886677127945	0.001713519673429356	0.8559279189754698	1.6060531968890621	0.16703594238410555	0.5683887912908534
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	OSMR	mean_z_vs_controls	6	6	0.0055866140008109305	0.0	0.0055866140008109305	0.5996020288215191	1.1250862764269371	0.31164165367650265	0.6783279526946178
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	OSMR	detection_fraction	6	6	0.007579722741577778	0.0	0.007579722741577778	0.5920651243418948	1.110944116478892	0.31713909247246413	0.6829826881136916
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	PFKFB3	mean_z_vs_controls	6	6	0.17815192419491535	0.019764705855970992	0.15838721833894437	1.9406040564479348	3.641326891737258	0.004982715906867379	0.26492564373973604
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	PFKFB3	detection_fraction	6	6	0.05146681119191914	0.024555780576892273	0.02691103061502687	1.7558597699423235	3.294674860215163	0.010731002072498818	0.27959730205938993
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	PLIN2	mean_z_vs_controls	6	6	-0.10672483831287079	-0.003853219499065195	-0.10287161881380559	-0.9901135975241308	-1.857837644191313	0.11133941813155047	0.4978399347918933
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	PLIN2	detection_fraction	6	6	0.06340259588499995	0.09382227818432386	-0.030419682299323902	-0.7585802433368953	-1.4233911500005871	0.19413265617654063	0.5974581131443396
