dataset	gene	cell_state	endpoint	comparison	n	response_coef	response_p	model_status	formula	response_fdr	generic_response_coef	generic_response_p	target_generic_abs_ratio
GSE282122_IBD_myeloid_antiTNF	CD58	DC	baseline_pre	remission_vs_nonremission	29	-0.2098930872997785	0.4211906911825196	ok	y ~ remission + pre_generic + C(Disease) + baseline_inflammation_score	0.7019844853041994	0.15353886961371588	0.4256848924411299	1.3670355124265448
GSE282122_IBD_myeloid_antiTNF	CD58	DC	delta_post_minus_pre	remission_vs_nonremission	29	-0.20549383511322092	0.35213367834254256	ok	y ~ remission + pre_score + pre_generic + delta_generic + C(Disease) + baseline_inflammation_score	0.7019844853041994	-0.019585807437629416	0.8994157271133975	10.491976691163314
GSE282122_IBD_myeloid_antiTNF	CD58	Mono_macro	baseline_pre	remission_vs_nonremission	29	0.18177812670183693	0.17319632161569962	ok	y ~ remission + pre_generic + C(Disease) + baseline_inflammation_score	0.6413324389877795	-0.11196754765992904	0.6641026240899975	1.6234893993922108
GSE282122_IBD_myeloid_antiTNF	CD58	Mono_macro	delta_post_minus_pre	remission_vs_nonremission	29	0.2535102920324661	0.32840808735032323	ok	y ~ remission + pre_score + pre_generic + delta_generic + C(Disease) + baseline_inflammation_score	0.7019844853041994	-0.3388644715630794	0.1668352857953042	0.7481170594931352
GSE282122_IBD_myeloid_antiTNF	IFI30	DC	baseline_pre	remission_vs_nonremission	29	-0.15959354624026456	0.6648210415593697	ok	y ~ remission + pre_generic + C(Disease) + baseline_inflammation_score	0.8310263019492121	0.15353886961371588	0.4256848924411299	1.039434161797475
GSE282122_IBD_myeloid_antiTNF	IFI30	DC	delta_post_minus_pre	remission_vs_nonremission	29	0.7586521421312603	0.0026607635674603856	ok	y ~ remission + pre_score + pre_generic + delta_generic + C(Disease) + baseline_inflammation_score	0.053215271349207706	-0.019585807437629416	0.8994157271133975	38.734790206999214
GSE282122_IBD_myeloid_antiTNF	IFI30	Mono_macro	baseline_pre	remission_vs_nonremission	29	-0.06108934332984711	0.8437767007553625	ok	y ~ remission + pre_generic + C(Disease) + baseline_inflammation_score	0.8517645417623709	-0.11196754765992904	0.6641026240899975	0.5455986543117777
GSE282122_IBD_myeloid_antiTNF	IFI30	Mono_macro	delta_post_minus_pre	remission_vs_nonremission	29	0.8182904947895882	0.005435340189884683	ok	y ~ remission + pre_score + pre_generic + delta_generic + C(Disease) + baseline_inflammation_score	0.054353401898846826	-0.3388644715630794	0.1668352857953042	2.4148016787214703
GSE282122_IBD_myeloid_antiTNF	P4HB	DC	baseline_pre	remission_vs_nonremission	29	0.07262237945830614	0.7726116036764445	ok	y ~ remission + pre_generic + C(Disease) + baseline_inflammation_score	0.8517645417623709	0.15353886961371588	0.4256848924411299	0.4729901922621597
GSE282122_IBD_myeloid_antiTNF	P4HB	DC	delta_post_minus_pre	remission_vs_nonremission	29	-0.7181999903186269	0.0699120471727505	ok	y ~ remission + pre_score + pre_generic + delta_generic + C(Disease) + baseline_inflammation_score	0.34956023586375246	-0.019585807437629416	0.8994157271133975	36.66940934683032
GSE282122_IBD_myeloid_antiTNF	P4HB	Mono_macro	baseline_pre	remission_vs_nonremission	29	0.19062346464672694	0.5078835692184398	ok	y ~ remission + pre_generic + C(Disease) + baseline_inflammation_score	0.7813593372591381	-0.11196754765992904	0.6641026240899975	1.7024885212784497
GSE282122_IBD_myeloid_antiTNF	P4HB	Mono_macro	delta_post_minus_pre	remission_vs_nonremission	29	-0.5148354463315997	0.25730744055111837	ok	y ~ remission + pre_score + pre_generic + delta_generic + C(Disease) + baseline_inflammation_score	0.7019844853041994	-0.3388644715630794	0.1668352857953042	1.5192960299343845
GSE282122_IBD_myeloid_antiTNF	SEL1L3	DC	baseline_pre	remission_vs_nonremission	29	0.08245909107186566	0.747829784504772	ok	y ~ remission + pre_generic + C(Disease) + baseline_inflammation_score	0.8517645417623709	0.15353886961371588	0.4256848924411299	0.5370567809918242
GSE282122_IBD_myeloid_antiTNF	SEL1L3	DC	delta_post_minus_pre	remission_vs_nonremission	29	-0.22020174660339575	0.4193963103164196	ok	y ~ remission + pre_score + pre_generic + delta_generic + C(Disease) + baseline_inflammation_score	0.7019844853041994	-0.019585807437629416	0.8994157271133975	11.242924107398865
