context	gene	ensembl_id	token_id	n_disease_cells	n_control_cells	n_disease_cells_with_token	mean_shift_to_control_cosine	mean_projection_to_control	mean_embedding_delta_norm	random_mean_shift_to_control_cosine	random_sd_shift_to_control_cosine	random_mean_projection_to_control	interpretation	cosine_shift_z_vs_random	projection_minus_random	candidate_support_flag	source	source_path	gene_canonical	candidate_strong_support_flag
IBD_stromal	TGM2	ENSG00000198959	16955.0	24	24	4	0.0005429089069366	0.0453043282032012	0.4106034636497497	-5.977849165598552e-06	0.0003850296020482	0.0128905229050562	positive_shift_means_deleted_embedding_moved_toward_control_centroid	1.4255702761095392	0.032413805298145	True	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	TGM2	True
IBD_stromal	STAT1	ENSG00000115415	4387.0	24	24	7	-0.0002381205558776	-0.0092797121033072	0.3964678943157196	-5.977849165598552e-06	0.0003850296020482	0.0128905229050562	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.6029217116738486	-0.0221702350083634	False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	STAT1	False
IBD_stromal	IFITM2	ENSG00000185201	15228.0	24	24	6	0.0006990134716033	0.051882117986679	0.8745114803314209	-5.977849165598552e-06	0.0003850296020482	0.0128905229050562	positive_shift_means_deleted_embedding_moved_toward_control_centroid	1.831005504560255	0.0389915950816228	True	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	IFITM2	True
IBD_stromal	IFITM3	ENSG00000142089	8085.0	24	24	21	-0.0001050063510774	0.0654034465551376	0.8121868371963501	-5.977849165598552e-06	0.0003850296020482	0.0128905229050562	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.2571971125986426	0.0525129236500814	False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	IFITM3	False
IBD_stromal	CFB	ENSG00000243649	18408.0	24	24	1	0.0004558563232421	0.0838989317417144	0.4797109067440033	-5.977849165598552e-06	0.0003850296020482	0.0128905229050562	positive_shift_means_deleted_embedding_moved_toward_control_centroid	1.199477053065348	0.0710084088366582	False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	CFB	False
IBD_stromal	MMP7	ENSG00000137673	7398.0	24	24	0				-5.977849165598552e-06	0.0003850296020482	0.0128905229050562	token_not_detected_in_selected_disease_cells			False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	MMP7	False
IBD_stromal	SERPINA1	ENSG00000197249	16438.0	24	24	0				-5.977849165598552e-06	0.0003850296020482	0.0128905229050562	token_not_detected_in_selected_disease_cells			False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	SERPINA1	False
IBD_stromal	LIPA	ENSG00000107798	3422.0	24	24	0				-5.977849165598552e-06	0.0003850296020482	0.0128905229050562	token_not_detected_in_selected_disease_cells			False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	LIPA	False
IBD_epithelial	LTA4H	ENSG00000111144	3815.0	24	24	0				0.0002341253889931	0.0004921053348315	0.0343632944859564	token_not_detected_in_selected_disease_cells			False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	LTA4H	False
IBD_epithelial	CHI3L1	ENSG00000133048	6605.0	24	24	0				0.0002341253889931	0.0004921053348315	0.0343632944859564	token_not_detected_in_selected_disease_cells			False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	CHI3L1	False
IBD_epithelial	C15ORF48			24	24	0				0.0002341253889931	0.0004921053348315	0.0343632944859564	not_in_geneformer_token_dictionary			False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	C15ORF48	False
IBD_epithelial	SNX10	ENSG00000086300	1685.0	24	24	0				0.0002341253889931	0.0004921053348315	0.0343632944859564	token_not_detected_in_selected_disease_cells			False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	SNX10	False
IBD_epithelial	CBX3	ENSG00000122565	5228.0	24	24	4	0.0003774762153625	0.0346194207668304	0.2962425947189331	0.0002341253889931	0.0004921053348315	0.0343632944859564	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.2913011020668658	0.000256126280874	True	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	CBX3	False
IBD_epithelial	FMNL2	ENSG00000157827	9991.0	24	24	1	0.0003138184547424	0.0667158141732215	0.2992823719978332	0.0002341253889931	0.0004921053348315	0.0343632944859564	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.1619431046740986	0.0323525196872651	False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	FMNL2	False
IBD_epithelial	TNFAIP8L1	ENSG00000185361	15268.0	24	24	0				0.0002341253889931	0.0004921053348315	0.0343632944859564	token_not_detected_in_selected_disease_cells			False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	TNFAIP8L1	False
IBD_epithelial	HIF1A	ENSG00000100644	2347.0	24	24	2	1.5109777450561523e-05	0.0076849604956805	0.2567055821418762	0.0002341253889931	0.0004921053348315	0.0343632944859564	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.4450583971367244	-0.0266783339902759	False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	HIF1A	False
IBD_epithelial	TGM2	ENSG00000198959	16955.0	24	24	1	0.0004650950431823	0.0674119442701339	0.2592735290527344	0.0002341253889931	0.0004921053348315	0.0343632944859564	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.4693500310625275	0.0330486497841775	False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	TGM2	False
IBD_epithelial	STAT1	ENSG00000115415	4387.0	24	24	0				0.0002341253889931	0.0004921053348315	0.0343632944859564	token_not_detected_in_selected_disease_cells			False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	STAT1	False
IBD_epithelial	IFITM2	ENSG00000185201	15228.0	24	24	2	-0.000100165605545	0.1029043719172477	0.3604809045791626	0.0002341253889931	0.0004921053348315	0.0343632944859564	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.6793078044003797	0.0685410774312913	False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	IFITM2	False
IBD_epithelial	IFITM3	ENSG00000142089	8085.0	24	24	3	0.0011638602009043	0.0959725677967071	0.5048062205314636	0.0002341253889931	0.0004921053348315	0.0343632944859564	positive_shift_means_deleted_embedding_moved_toward_control_centroid	1.8893004121354364	0.0616092733107506	True	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	IFITM3	True
IBD_epithelial	CFB	ENSG00000243649	18408.0	24	24	0				0.0002341253889931	0.0004921053348315	0.0343632944859564	token_not_detected_in_selected_disease_cells			False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	CFB	False
IBD_epithelial	MMP7	ENSG00000137673	7398.0	24	24	0				0.0002341253889931	0.0004921053348315	0.0343632944859564	token_not_detected_in_selected_disease_cells			False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	MMP7	False
IBD_epithelial	SERPINA1	ENSG00000197249	16438.0	24	24	3	0.0003612836298998	0.0044690179638564	0.5743845105171204	0.0002341253889931	0.0004921053348315	0.0343632944859564	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.2583963877372713	-0.0298942765221	False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	SERPINA1	False
IBD_epithelial	LIPA	ENSG00000107798	3422.0	24	24	0				0.0002341253889931	0.0004921053348315	0.0343632944859564	token_not_detected_in_selected_disease_cells			False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	LIPA	False
psoriasis_keratinocyte	LTA4H	ENSG00000111144	3815.0	24	24	0				-0.0002539091640048	0.0014850351148484	-0.0029382349166553	token_not_detected_in_selected_disease_cells			False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	LTA4H	False
psoriasis_keratinocyte	CHI3L1	ENSG00000133048	6605.0	24	24	3	-0.0002753734588623	-0.0039441213011741	0.4879771173000335	-0.0002539091640048	0.0014850351148484	-0.0029382349166553	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.0144537288329988	-0.0010058863845187	False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	CHI3L1	False
psoriasis_keratinocyte	C15ORF48			24	24	0				-0.0002539091640048	0.0014850351148484	-0.0029382349166553	not_in_geneformer_token_dictionary			False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	C15ORF48	False
psoriasis_keratinocyte	SNX10	ENSG00000086300	1685.0	24	24	0				-0.0002539091640048	0.0014850351148484	-0.0029382349166553	token_not_detected_in_selected_disease_cells			False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	SNX10	False
psoriasis_keratinocyte	CBX3	ENSG00000122565	5228.0	24	24	3	-0.0005620519514195	-0.0271938741207122	0.4003280103206634	-0.0002539091640048	0.0014850351148484	-0.0029382349166553	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.2074986539602174	-0.0242556392040569	False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	CBX3	False
psoriasis_keratinocyte	FMNL2	ENSG00000157827	9991.0	24	24	4	-9.781122207641602e-05	0.0262496806681156	0.6053847074508667	-0.0002539091640048	0.0014850351148484	-0.0029382349166553	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.105113973647902	0.0291879155847709	True	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	FMNL2	False
psoriasis_keratinocyte	TNFAIP8L1	ENSG00000185361	15268.0	24	24	0				-0.0002539091640048	0.0014850351148484	-0.0029382349166553	token_not_detected_in_selected_disease_cells			False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	TNFAIP8L1	False
psoriasis_keratinocyte	HIF1A	ENSG00000100644	2347.0	24	24	6	-0.000305950641632	-0.0409081690013408	0.4608316421508789	-0.0002539091640048	0.0014850351148484	-0.0029382349166553	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.0350439374172729	-0.0379699340846855	False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	HIF1A	False
psoriasis_keratinocyte	TGM2	ENSG00000198959	16955.0	24	24	0				-0.0002539091640048	0.0014850351148484	-0.0029382349166553	token_not_detected_in_selected_disease_cells			False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	TGM2	False
psoriasis_keratinocyte	STAT1	ENSG00000115415	4387.0	24	24	5	9.256601333618164e-05	0.0067683919332921	0.3732182681560516	-0.0002539091640048	0.0014850351148484	-0.0029382349166553	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.2333111007791567	0.0097066268499474	True	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	STAT1	False
psoriasis_keratinocyte	IFITM2	ENSG00000185201	15228.0	24	24	0				-0.0002539091640048	0.0014850351148484	-0.0029382349166553	token_not_detected_in_selected_disease_cells			False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	IFITM2	False
psoriasis_keratinocyte	IFITM3	ENSG00000142089	8085.0	24	24	9	0.0002154906542273	0.0119485268369317	0.5340775847434998	-0.0002539091640048	0.0014850351148484	-0.0029382349166553	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.3160866793914288	0.014886761753587	True	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	IFITM3	False
psoriasis_keratinocyte	CFB	ENSG00000243649	18408.0	24	24	0				-0.0002539091640048	0.0014850351148484	-0.0029382349166553	token_not_detected_in_selected_disease_cells			False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	CFB	False
psoriasis_keratinocyte	MMP7	ENSG00000137673	7398.0	24	24	1	0.0055081844329833	0.2123439759016037	0.9732382893562316	-0.0002539091640048	0.0014850351148484	-0.0029382349166553	positive_shift_means_deleted_embedding_moved_toward_control_centroid	3.880105958017245	0.215282210818259	False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	MMP7	False
psoriasis_keratinocyte	SERPINA1	ENSG00000197249	16438.0	24	24	0				-0.0002539091640048	0.0014850351148484	-0.0029382349166553	token_not_detected_in_selected_disease_cells			False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	SERPINA1	False
psoriasis_keratinocyte	LIPA	ENSG00000107798	3422.0	24	24	0				-0.0002539091640048	0.0014850351148484	-0.0029382349166553	token_not_detected_in_selected_disease_cells			False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	LIPA	False
t1d_acinar	LTA4H	ENSG00000111144	3815.0	24	24	0				-0.0002969528237978	0.0004624611944916	-0.0455256628984999	token_not_detected_in_selected_disease_cells			False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	LTA4H	False
t1d_acinar	CHI3L1	ENSG00000133048	6605.0	24	24	0				-0.0002969528237978	0.0004624611944916	-0.0455256628984999	token_not_detected_in_selected_disease_cells			False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	CHI3L1	False
t1d_acinar	C15ORF48			24	24	0				-0.0002969528237978	0.0004624611944916	-0.0455256628984999	not_in_geneformer_token_dictionary			False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	C15ORF48	False
t1d_acinar	SNX10	ENSG00000086300	1685.0	24	24	4	-0.0001640766859054	-0.0425532087683677	0.4066505432128906	-0.0002969528237978	0.0004624611944916	-0.0455256628984999	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.2873238651698667	0.0029724541301322	True	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	SNX10	False
t1d_acinar	CBX3	ENSG00000122565	5228.0	24	24	3	-0.0001629789621802	0.0044644344598054	0.4050507545471191	-0.0002969528237978	0.0004624611944916	-0.0455256628984999	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.2896975210317532	0.0499900973583053	True	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	CBX3	False
t1d_acinar	FMNL2	ENSG00000157827	9991.0	24	24	0				-0.0002969528237978	0.0004624611944916	-0.0455256628984999	token_not_detected_in_selected_disease_cells			False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	FMNL2	False
t1d_acinar	TNFAIP8L1	ENSG00000185361	15268.0	24	24	0				-0.0002969528237978	0.0004624611944916	-0.0455256628984999	token_not_detected_in_selected_disease_cells			False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	TNFAIP8L1	False
t1d_acinar	HIF1A	ENSG00000100644	2347.0	24	24	5	0.0001822710037231	0.0048887496814131	0.4415039420127868	-0.0002969528237978	0.0004624611944916	-0.0455256628984999	positive_shift_means_deleted_embedding_moved_toward_control_centroid	1.0362465720993688	0.050414412579913	True	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	HIF1A	True
t1d_acinar	TGM2	ENSG00000198959	16955.0	24	24	1	0.000481367111206	0.0434712022542953	0.5251993536949158	-0.0002969528237978	0.0004624611944916	-0.0455256628984999	positive_shift_means_deleted_embedding_moved_toward_control_centroid	1.6829951232112237	0.0889968651527952	False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	TGM2	False
t1d_acinar	STAT1	ENSG00000115415	4387.0	24	24	0				-0.0002969528237978	0.0004624611944916	-0.0455256628984999	token_not_detected_in_selected_disease_cells			False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	STAT1	False
t1d_acinar	IFITM2	ENSG00000185201	15228.0	24	24	0				-0.0002969528237978	0.0004624611944916	-0.0455256628984999	token_not_detected_in_selected_disease_cells			False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	IFITM2	False
t1d_acinar	IFITM3	ENSG00000142089	8085.0	24	24	1	-0.0002691745758056	0.0130909625440835	0.528658926486969	-0.0002969528237978	0.0004624611944916	-0.0455256628984999	positive_shift_means_deleted_embedding_moved_toward_control_centroid	0.0600661165154357	0.0586166254425834	False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	IFITM3	False
t1d_acinar	CFB	ENSG00000243649	18408.0	24	24	4	0.0001856088638305	-0.0386082455515861	0.4741963744163513	-0.0002969528237978	0.0004624611944916	-0.0455256628984999	positive_shift_means_deleted_embedding_moved_toward_control_centroid	1.0434641725102949	0.0069174173469137	True	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	CFB	True
t1d_acinar	MMP7	ENSG00000137673	7398.0	24	24	0				-0.0002969528237978	0.0004624611944916	-0.0455256628984999	token_not_detected_in_selected_disease_cells			False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	MMP7	False
t1d_acinar	SERPINA1	ENSG00000197249	16438.0	24	24	0				-0.0002969528237978	0.0004624611944916	-0.0455256628984999	token_not_detected_in_selected_disease_cells			False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	SERPINA1	False
t1d_acinar	LIPA	ENSG00000107798	3422.0	24	24	0				-0.0002969528237978	0.0004624611944916	-0.0455256628984999	token_not_detected_in_selected_disease_cells			False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	LIPA	False
t1d_stellate	LTA4H	ENSG00000111144	3815.0	24	24	1	-0.0005869269371032	-0.0309946797788143	0.3477829396724701	-0.0002506400148073	0.0008182684087674	-0.0065274577447982	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.4109738549022886	-0.0244672220340161	False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	LTA4H	False
t1d_stellate	CHI3L1	ENSG00000133048	6605.0	24	24	8	-0.0003647580742835	-0.0043040364980697	0.4949296712875366	-0.0002506400148073	0.0008182684087674	-0.0065274577447982	positive_shift_means_deleted_embedding_moved_toward_control_centroid	-0.1394628684835846	0.0022234212467285	False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	CHI3L1	False
t1d_stellate	C15ORF48			24	24	0				-0.0002506400148073	0.0008182684087674	-0.0065274577447982	not_in_geneformer_token_dictionary			False	candidate_delete	results_v3/geneformer_candidate_delete/geneformer_candidate_delete_metrics.tsv	C15ORF48	False
