samplegroup	mean_postpartum_delta_hla_ii	mean_postpartum_delta_monocyte_cd64	mean_postpartum_delta_hla_minus_cd64	supports_hyp_v6_007_direction
HEALTHY	0.13906061527240574	-0.3197314246209488	0.4587920398933544	True
SLE	-0.1907070774755182	-0.5404152313458436	0.3497081538703251	False
SNRA	-0.3342650761951232	-0.6276911933807734	0.29342611718565015	False
SPRA	0.9915403951199792	0.09981449331985097	0.8917259018001283	False
