analysis	disease_name	compartment	role	gene	metric	n_case_donors	n_control_donors	mean_case	mean_control	delta_case_minus_control	hedges_g	welch_t	p	fdr
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	TLR8	detection_fraction	3.0	3.0	0.0006188778581065204	0.00041322054920707533	0.00020565730889944507	0.33162585111106624	0.5076963254614363	0.6400797494244005	0.9910912249152007
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	TLR9	mean_z_vs_controls	3.0	3.0	2.445108034141509e-05	0.0	2.445108034141509e-05	0.6531972647421809	1.0	0.4226497308103742	0.7644638317404407
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	TLR9	detection_fraction	3.0	3.0	0.00017988846914912754	0.0	0.00017988846914912754	0.6531972647421808	1.0	0.4226497308103742	0.7644638317404407
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	UNC93B1	mean_z_vs_controls	3.0	3.0	0.14892848002657108	0.00679631318885239	0.14213216683771868	1.1547383272443221	1.7678248051147323	0.175269980210292	0.6898720339697566
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	UNC93B1	detection_fraction	3.0	3.0	0.11030678568464715	0.058303131248170874	0.052003654436476275	2.340839626166232	3.5836641586216214	0.02671442762266033	0.5986735394077064
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	IRF5	mean_z_vs_controls	18.0	18.0	-0.03631556129332353	-0.006895355354016939	-0.02942020593930659	-0.3688849809543563	-1.1318061915645024	0.26631134176810384	0.7387473918287242
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	IRF5	detection_fraction	18.0	18.0	0.014450201093540449	0.01862671739841597	-0.004176516304875522	-0.34056797465735333	-1.0449244676986977	0.30429298456271475	0.7387473918287242
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	SLC15A4	mean_z_vs_controls	18.0	18.0	0.018335341748579627	0.007795729923506812	0.010539611825072815	0.0930812841793443	0.2855903037320791	0.7769257865177073	1.0
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	SLC15A4	detection_fraction	18.0	18.0	0.02831646342071516	0.02651810595426729	0.0017983574664478703	0.10188984822295283	0.31261657977496893	0.7564816671726592	1.0
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	TASL_CXorf21	mean_z_vs_controls	18.0	18.0	-0.0263765350636009	-0.018796987382033496	-0.007579547681567402	-0.07176645988583816	-0.22019254737700344	0.8270439012880471	1.0
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	TASL_CXorf21	detection_fraction	18.0	18.0	0.014666239466586375	0.01601251488019032	-0.0013462754136039437	-0.08644228450464433	-0.2652206456392497	0.79244426548365	1.0
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	TLR7	mean_z_vs_controls	18.0	18.0	-0.04618520118040262	-0.003970419009201434	-0.042214782171201184	-0.5432297633340676	-1.666727682956798	0.10764976787413037	0.5986735394077064
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	TLR7	detection_fraction	18.0	18.0	0.005145079607440752	0.009757574880231636	-0.004612495272790884	-0.555562862346439	-1.7045678731083922	0.10131213955723836	0.5986735394077064
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	TLR8	mean_z_vs_controls	18.0	18.0	-0.010439489107766133	-0.020629928965404984	0.010190439857638851	0.10016666262312103	0.30732953304821226	0.7604740404547708	1.0
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	TLR8	detection_fraction	18.0	18.0	0.014239733618935066	0.01313789609692633	0.0011018375220087362	0.07999892848594331	0.2454512578545988	0.8075832452175029	1.0
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	UNC93B1	mean_z_vs_controls	18.0	18.0	-0.04917226619293407	-0.01409259534458891	-0.03507967084834516	-0.29635590353984625	-0.9092737949518009	0.3699619030986692	0.741019554951507
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	UNC93B1	detection_fraction	18.0	18.0	0.034276130782178026	0.04242367004439698	-0.008147539262218957	-0.2813416466967994	-0.8632073250924529	0.39458118433766365	0.7456652302444038
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	IRF5	mean_z_vs_controls	9.0	13.0	0.09512684327321876	0.09687511623996627	-0.0017482729667475105	-0.007961785821976125	-0.020829418103968017	0.9835903655197371	1.0
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	IRF5	detection_fraction	9.0	13.0	0.10456915639657526	0.12701285951603627	-0.02244370311946102	-0.26639776068347976	-0.7044516151159288	0.4895087871805719	0.8438982189293189
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	SLC15A4	mean_z_vs_controls	9.0	13.0	0.03128854145025875	0.10700978253795494	-0.07572124108769619	-0.3395389024013652	-0.8777118644605663	0.3905324407611116	0.7456652302444038
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	SLC15A4	detection_fraction	9.0	13.0	0.0797386487180239	0.11193786086352556	-0.03219921214550166	-0.4423960324612292	-1.1191579509422431	0.276454450495408	0.7387473918287242
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	TASL_CXorf21	mean_z_vs_controls	9.0	13.0	0.24577662956589108	0.18440485851362368	0.061371771052267404	0.20015432703949487	0.49448025557717185	0.6266351408644016	0.9910912249152007
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	TASL_CXorf21	detection_fraction	9.0	13.0	0.20932683987734033	0.22206633025283146	-0.01273949037549113	-0.10804651502804556	-0.2656440396797748	0.7934084154014421	1.0
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	TLR7	mean_z_vs_controls	9.0	13.0	-0.07753403192048304	0.13306523348091942	-0.21059926540140245	-1.0599318017488262	-2.6926301578639915	0.014042077966522733	0.5986735394077064
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	TLR7	detection_fraction	9.0	13.0	0.10805874188494752	0.20919595679321687	-0.10113721490826935	-1.0438947771654241	-2.7533891874003933	0.01243041240749186	0.5986735394077064
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	TLR8	mean_z_vs_controls	9.0	13.0	0.029796350510168212	0.04517816545625915	-0.015381814946090935	-0.06983494242941227	-0.17814622170454936	0.8604042042204888	1.0
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	TLR8	detection_fraction	9.0	13.0	0.04181528404306688	0.049678668201238216	-0.007863384158171338	-0.16413107507856783	-0.419344950456056	0.6794403724457723	1.0
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	TLR9	mean_z_vs_controls	9.0	13.0	0.0	0.0	0.0				1.0
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	TLR9	detection_fraction	9.0	13.0	0.0	0.0	0.0				1.0
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	UNC93B1	mean_z_vs_controls	9.0	13.0	-0.03032894413389668	0.1454786199109124	-0.17580756404480907	-0.6808537011428191	-1.6571089509385584	0.11459055607234768	0.5986735394077064
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	UNC93B1	detection_fraction	9.0	13.0	0.2926216323471404	0.42039795322673484	-0.12777632087959445	-0.7451610691153635	-1.8815051891976433	0.07470831114582899	0.5986735394077064
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	IRF5	mean_z_vs_controls	11.0	14.0	-0.015549563684671806	0.021211365140346217	-0.036760928825018024	-0.8181258842868684	-2.171685579758617	0.04044786773325273	0.5986735394077064
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	IRF5	detection_fraction	11.0	14.0	0.006114191684491035	0.012907063298297564	-0.006792871613806529	-0.8674975995664429	-2.4048012294294234	0.02614063693168779	0.5986735394077064
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	SLC15A4	mean_z_vs_controls	11.0	14.0	0.04289055606037558	0.1189030893443453	-0.07601253328396973	-0.5389474637545539	-1.4430456049877731	0.1626182814386106	0.6847085534257289
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	SLC15A4	detection_fraction	11.0	14.0	0.03597162442298737	0.055384810106165784	-0.019413185683178416	-0.4680261428113676	-1.2561237449035827	0.221856427980402	0.7387473918287242
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	TASL_CXorf21	mean_z_vs_controls	11.0	14.0	0.06156322002739905	0.010789957255462274	0.05077326277193678	0.818794488777119	2.038275701632086	0.05601400615734079	0.5986735394077064
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	TASL_CXorf21	detection_fraction	11.0	14.0	0.0011717693258064517	0.0007509879274642977	0.00042078139834215403	0.33347174172632177	0.9020908582956503	0.37668494043368267	0.741019554951507
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	TLR7	mean_z_vs_controls	11.0	14.0	0.01075998379541206	0.008817768605077008	0.0019422151903350521	0.04768950113794324	0.12024250448145918	0.9054938738090159	1.0
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	TLR7	detection_fraction	11.0	14.0	0.0008391717288742012	0.0009102416576834262	-7.106992880922495e-05	-0.04940487080210384	-0.12175523280360841	0.904481885106531	1.0
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	TLR8	mean_z_vs_controls	11.0	14.0	0.0002928301903211216	0.0	0.0002928301903211216	0.4421899372293378	1.0000000000000002	0.34089313230205975	0.7387473918287242
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	TLR8	detection_fraction	11.0	14.0	8.116883116883117e-05	0.0	8.116883116883117e-05	0.44218993722933786	1.0000000000000002	0.34089313230205975	0.7387473918287242
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	TLR9	mean_z_vs_controls	11.0	14.0	0.0	0.0	0.0				1.0
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	TLR9	detection_fraction	11.0	14.0	0.0	0.0	0.0				1.0
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	UNC93B1	mean_z_vs_controls	11.0	14.0	0.09499389468705789	0.19343808347384628	-0.09844418878678839	-0.41366310650742916	-1.119521076997432	0.2748926995358722	0.7387473918287242
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	UNC93B1	detection_fraction	11.0	14.0	0.11861709401465945	0.17184496639230873	-0.05322787237764928	-0.47471092955681776	-1.2746504850820073	0.21534966689226007	0.7387473918287242
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	IRF5	mean_z_vs_controls	10.0	14.0	0.008019481820179548	-0.003657969862337055	0.011677451682516602	0.3467588298273661	0.87173446631869	0.39375657751756493	0.7456652302444038
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	IRF5	detection_fraction	10.0	14.0	0.0012087782940039696	0.0009036434054076236	0.000305134888596346	0.19147194645277468	0.49820164826612195	0.6233588490884177	0.9910912249152007
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	SLC15A4	mean_z_vs_controls	10.0	14.0	0.006425420433022394	0.08606059825563873	-0.07963517782261634	-0.5821229304181066	-1.4750228557840108	0.15547703468536297	0.6663301486515556
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	SLC15A4	detection_fraction	10.0	14.0	0.06123319333309709	0.07985862383921886	-0.018625430506121775	-0.400783299760846	-0.9807239301224289	0.33977939409459906	0.7387473918287242
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	TASL_CXorf21	mean_z_vs_controls	10.0	14.0	0.0628102304121552	-0.0058996777495172945	0.0687099081616725	0.8680878243538318	1.9089452105368783	0.08266201982894295	0.5986735394077064
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	TASL_CXorf21	detection_fraction	10.0	14.0	0.0018373290846804974	0.0002020610224287735	0.0016352680622517238	0.9026027877160705	1.9458721366163974	0.07997484739712543	0.5986735394077064
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	TLR7	mean_z_vs_controls	10.0	14.0	0.20978511793699903	0.029835576136026148	0.1799495418009729	0.6599311640231043	1.4263491002797941	0.18358890865635527	0.6898720339697566
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	TLR7	detection_fraction	10.0	14.0	0.002637174976441476	0.0009764840394301783	0.0016606909370112974	0.48209782121422073	1.115773205036035	0.2834289173172648	0.7387473918287242
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	TLR8	mean_z_vs_controls	10.0	14.0	6.640577241503681e-05	0.0	6.640577241503681e-05	0.47736450031880134	1.0	0.34343639613791355	0.7387473918287242
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	TLR8	detection_fraction	10.0	14.0	2.837684449489217e-05	0.0	2.837684449489217e-05	0.4773645003188014	1.0000000000000002	0.3434363961379132	0.7387473918287242
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	TLR9	mean_z_vs_controls	10.0	14.0	0.0	0.0	0.0				1.0
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	TLR9	detection_fraction	10.0	14.0	0.0	0.0	0.0				1.0
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	UNC93B1	mean_z_vs_controls	10.0	14.0	0.02358598925303259	0.05983051706653364	-0.03624452781350105	-0.3882979585183991	-1.0047983417808966	0.3261792444846037	0.7387473918287242
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	UNC93B1	detection_fraction	10.0	14.0	0.055844511151141765	0.06822922102987566	-0.012384709878733899	-0.3846769158092603	-0.983641557854126	0.3365306548056264	0.7387473918287242
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	IRF5	mean_z_vs_controls	5.0	18.0	-0.008614064418528166	-0.004879848867654187	-0.003734215550873979	-0.03331540435105269	-0.06811974502270914	0.9477746765233431	1.0
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	IRF5	detection_fraction	5.0	18.0	0.023547845556485175	0.030858330396443763	-0.007310484839958588	-0.36072214358697363	-1.0443110303677452	0.3153579175537174	0.7387473918287242
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	SLC15A4	mean_z_vs_controls	5.0	18.0	-0.064559118368903	-0.011497290072978924	-0.05306182829592408	-0.5203511296052438	-0.8687638038584713	0.4236403734228276	0.7644638317404407
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	SLC15A4	detection_fraction	5.0	18.0	0.09941504748093047	0.11851306492358968	-0.01909801744265921	-0.3868719920966568	-0.7320712309595337	0.49260188149762335	0.8438982189293189
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	TASL_CXorf21	mean_z_vs_controls	5.0	18.0	-0.0001790175252723056	0.017640951417682717	-0.01781996894295502	-0.1668868664241123	-0.6126574823980754	0.5467479586488553	0.8929854326109548
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	TASL_CXorf21	detection_fraction	5.0	18.0	0.00022997861805399287	0.0007574985043780932	-0.0005275198863241003	-0.19205133712824535	-0.7395334835228492	0.46868548643713626	0.8394366921262142
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	TLR7	mean_z_vs_controls	5.0	18.0	0.0114423701671514	0.006279111100894454	0.005163259066256947	0.10170222349701868	0.2744858335759627	0.7889030455101325	1.0
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	TLR7	detection_fraction	5.0	18.0	0.0004633837172597215	0.0003324443646170632	0.0001309393526426583	0.15694044723847295	0.4140651131347533	0.6874110315224526	1.0
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	TLR8	mean_z_vs_controls	5.0	18.0	-0.008528338781273334	-0.0008555125868140307	-0.0076728261944593035	-0.2524996780701608	-0.9999999999999997	0.3313327620386794	0.7387473918287242
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	TLR8	detection_fraction	5.0	18.0	0.0	6.543646119617851e-05	-6.543646119617851e-05	-0.2524996780701609	-1.0	0.3313327620386791	0.7387473918287242
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	UNC93B1	mean_z_vs_controls	5.0	18.0	-0.10197922752339292	-0.0021208739947247354	-0.09985835352866818	-0.7375571819251817	-2.2021000992854822	0.04465314902173331	0.5986735394077064
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	UNC93B1	detection_fraction	5.0	18.0	0.0471492095097481	0.08203445382932537	-0.03488524431957726	-0.6412423600011324	-2.1357059602486985	0.045844021170994786	0.5986735394077064
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	IRF5	mean_z_vs_controls	3.0	19.0	-0.008545849789567897	-0.00590197060924674	-0.0026438791803211565	-0.02276796802101988	-0.03389331375125718	0.9754911854312907	1.0
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	IRF5	detection_fraction	3.0	19.0	0.012003012134637732	0.015358549115888357	-0.003355536981250625	-0.22990468169159228	-0.4429499147050073	0.687744175510222	1.0
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	SLC15A4	mean_z_vs_controls	3.0	19.0	-0.07617138412197859	0.02413390972369707	-0.10030529384567566	-0.5624433150388348	-1.8133656182498965	0.10470938061524047	0.5986735394077064
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	SLC15A4	detection_fraction	3.0	19.0	0.09831724458088216	0.15944101831202825	-0.061123773731146094	-0.873931424236744	-2.002158715882833	0.12134290284437575	0.5986735394077064
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	TASL_CXorf21	mean_z_vs_controls	3.0	19.0	-0.016264141243571537	0.004231464629143012	-0.02049560587271455	-0.2945308999208658	-1.2660253989354922	0.22164474973476123	0.7387473918287242
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	TASL_CXorf21	detection_fraction	3.0	19.0	0.0	0.00045862191052833436	-0.00045862191052833436	-0.26998410012326124	-1.1605122863394908	0.26100130113212405	0.7387473918287242
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	TLR7	mean_z_vs_controls	3.0	19.0	-0.02584170039408081	0.10422941486454226	-0.13007111525862308	-0.26641817897127146	-1.1451843640392045	0.2671316249021457	0.7387473918287242
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	TLR7	detection_fraction	3.0	19.0	0.0	0.004747871594916858	-0.004747871594916858	-0.25272293098084153	-1.086316069387394	0.29167336046516706	0.7387473918287242
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	TLR8	mean_z_vs_controls	3.0	19.0	0.0	0.0	0.0				1.0
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	TLR8	detection_fraction	3.0	19.0	0.0	0.0	0.0				1.0
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	UNC93B1	mean_z_vs_controls	3.0	19.0	-0.06698895220907909	-0.019714671657861803	-0.04727428055121729	-0.3892506058215555	-0.683639338600342	0.5469535774742098	0.8929854326109548
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	UNC93B1	detection_fraction	3.0	19.0	0.017610231130302974	0.029678466257761722	-0.012068235127458748	-0.46370218288773146	-0.7979992943833997	0.48843693668234406	0.8438982189293189
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	IRF5	mean_z_vs_controls	5.0	19.0	0.007057502505276958	-0.022225767846750823	0.029283270352027782	0.35125963495158957	1.000166212566468	0.3375705771149767	0.7387473918287242
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	IRF5	detection_fraction	5.0	19.0	0.032385590438831116	0.03139257102223412	0.0009930194165969977	0.04669776422876811	0.15521333162806497	0.8783629584270883	1.0
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	SLC15A4	mean_z_vs_controls	5.0	19.0	-0.05218223897355284	0.01856217712592268	-0.07074441609947552	-0.3400670478599406	-0.7336529800298063	0.48808848715318404	0.8438982189293189
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	SLC15A4	detection_fraction	5.0	19.0	0.2596759553700084	0.28116533045633	-0.021489375086321594	-0.19928646604184422	-0.43559073871058224	0.6766046619658362	1.0
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	TASL_CXorf21	mean_z_vs_controls	5.0	19.0	0.0006619764441358023	0.0	0.0006619764441358023	2.072893632519769	2.0470131918820362	0.11006300198390581	0.5986735394077064
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	TASL_CXorf21	detection_fraction	5.0	19.0	0.0006917876927169902	0.0	0.0006917876927169902	1.9978756494109247	1.9729318214522757	0.11976669387448098	0.5986735394077064
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	TLR7	mean_z_vs_controls	5.0	19.0	0.027012864065005686	-0.002274984847680067	0.02928784891268575	0.5279127341747065	1.4428957283707664	0.17827278084764484	0.6898720339697566
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	TLR7	detection_fraction	5.0	19.0	0.0012434405294856163	0.0005369104417080897	0.0007065300877775266	0.45126771800050475	1.301457142954133	0.2174384237840072	0.7387473918287242
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	TLR8	mean_z_vs_controls	5.0	19.0	0.00010826322092026983	0.0	0.00010826322092026983	1.0126430258194565	1.0	0.37390096630005887	0.741019554951507
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	TLR8	detection_fraction	5.0	19.0	9.246417013407304e-05	0.0	9.246417013407304e-05	1.0126430258194565	0.9999999999999999	0.37390096630005887	0.741019554951507
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	UNC93B1	mean_z_vs_controls	5.0	19.0	-0.015587795337677488	0.007957549290857563	-0.023545344628535053	-0.11277291190917493	-0.19871823972263095	0.8498496446499109	1.0
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	UNC93B1	detection_fraction	5.0	19.0	0.17581231966378819	0.17342986988263723	0.002382449781150958	0.02294949467054968	0.04224837966573753	0.9677805112334977	1.0
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	IRF5	mean_z_vs_controls	5.0	17.0	0.11697986881303427	0.006049137039459072	0.1109307317735752	0.7739976491045315	1.2867612373472894	0.2526550601152633	0.7387473918287242
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	IRF5	detection_fraction	5.0	17.0	0.005053282329738442	0.0037426653446678477	0.0013106169850705947	0.13619243730901914	0.38000622785639115	0.7102837625397723	1.0
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	SLC15A4	mean_z_vs_controls	5.0	17.0	-0.10835110184168646	0.0034124415947400966	-0.11176354343642655	-0.5657093277961842	-1.555105371829879	0.14574515010429623	0.6635505753565456
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	SLC15A4	detection_fraction	5.0	17.0	0.05926541709970751	0.08788046246466039	-0.02861504536495288	-0.47395145392346827	-1.0670542605950786	0.3183705086966656	0.7387473918287242
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	TASL_CXorf21	mean_z_vs_controls	5.0	17.0	0.0	0.0	0.0				1.0
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	TASL_CXorf21	detection_fraction	5.0	17.0	0.0	0.0	0.0				1.0
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	TLR7	mean_z_vs_controls	5.0	17.0	0.0	0.0	0.0				1.0
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	TLR7	detection_fraction	5.0	17.0	0.0	0.0	0.0				1.0
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	TLR8	mean_z_vs_controls	5.0	17.0	0.0	0.0	0.0				1.0
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	TLR8	detection_fraction	5.0	17.0	0.0	0.0	0.0				1.0
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	UNC93B1	mean_z_vs_controls	5.0	17.0	0.06615019441397571	0.028463382108728837	0.03768681230524687	0.18184425404870552	0.31130434663217954	0.7673924515084676	1.0
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	UNC93B1	detection_fraction	5.0	17.0	0.04381733147114607	0.03800461588858105	0.00581271558256502	0.12910844002592234	0.26672356039101125	0.7977464508695716	1.0
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	IRF5	mean_z_vs_controls	4.0	17.0	0.054620259177200176	0.043271534322894614	0.011348724854305561	0.03391434115319714	0.10699291333945814	0.916312881346854	1.0
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	IRF5	detection_fraction	4.0	17.0	0.002887156232668907	0.0035650623885918006	-0.0006779061559228938	-0.04800563274016978	-0.1715908272528107	0.8655840387330146	1.0
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	SLC15A4	mean_z_vs_controls	4.0	17.0	-0.09429641098842681	-0.03507303663840035	-0.05922337435002646	-0.18185643034132518	-0.4654623016618811	0.6546621926662812	1.0
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	SLC15A4	detection_fraction	4.0	17.0	0.286236827583523	0.2848492771104045	0.001387550473118504	0.0075748743578594865	0.015564935466308388	0.9881747327636786	1.0
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	TASL_CXorf21	mean_z_vs_controls	4.0	17.0	-0.02936101097573539	-0.010637111727877737	-0.018723899247857653	-0.2537251871380436	-0.9999999999999997	0.3321949846529795	0.7387473918287242
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	TASL_CXorf21	detection_fraction	4.0	17.0	0.0	0.0005497526113249037	-0.0005497526113249037	-0.2537251871380437	-1.0	0.3321949846529792	0.7387473918287242
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	TLR7	mean_z_vs_controls	4.0	17.0	0.0043737403111943005	0.0	0.0043737403111943005	2.0774187010753438	1.7197551804664544	0.18396587572526843	0.6898720339697566
