analysis	dataset_path	disease_name	compartment	role	donor_id	disease	group	n_cells	cell_types	gene	mean_log_norm	mean_z_vs_controls	detection_fraction
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_5	Crohn disease	case	647	myeloid cell	IRF5	0.013413619697299073	-0.22915044307875698	0.01854714064914992
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_5	Crohn disease	case	647	myeloid cell	TLR7	0.0034360085441238544	-0.24983692339622848	0.00463678516228748
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_5	Crohn disease	case	647	myeloid cell	TLR8	0.06623642091206608	0.14684322163420624	0.0571870170015456
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_5	Crohn disease	case	647	myeloid cell	TLR9	0.0	0.0	0.0
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_5	Crohn disease	case	647	myeloid cell	UNC93B1	0.0630477441432252	-0.09926987210935434	0.06800618238021638
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_6	Crohn disease	case	438	myeloid cell	SLC15A4	0.07735251559450207	0.1401285324959671	0.07534246575342465
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_6	Crohn disease	case	438	myeloid cell	TASL_CXorf21	0.15284817759196384	0.3498373284345449	0.13013698630136986
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_6	Crohn disease	case	438	myeloid cell	IRF5	0.0563490251663707	-0.0979020230009317	0.0547945205479452
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_6	Crohn disease	case	438	myeloid cell	TLR7	0.08188856791390685	-0.008761275923425975	0.0776255707762557
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_6	Crohn disease	case	438	myeloid cell	TLR8	0.12099204401656836	0.4244904825777658	0.10273972602739725
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_6	Crohn disease	case	438	myeloid cell	TLR9	0.0	0.0	0.0
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_6	Crohn disease	case	438	myeloid cell	UNC93B1	0.11801918396944887	0.06677754862460379	0.12100456621004566
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_1	normal	control	60	myeloid cell	SLC15A4	0.00897534567828451	-0.18965780252899359	0.016666666666666666
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_1	normal	control	60	myeloid cell	TASL_CXorf21	0.07438496666825424	0.06201327191884773	0.08333333333333333
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_1	normal	control	60	myeloid cell	IRF5	0.1444692842502236	0.1714711121831671	0.13333333333333333
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_1	normal	control	60	myeloid cell	TLR7	0.037731932530581526	-0.14444951287539606	0.016666666666666666
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_1	normal	control	60	myeloid cell	TLR8	0.02377984606512568	-0.06843972186916103	0.03333333333333333
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_1	normal	control	60	myeloid cell	TLR9	0.0	0.0	0.0
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_1	normal	control	60	myeloid cell	UNC93B1	0.21331190462357333	0.3546199360417634	0.18333333333333332
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_2	normal	control	112	myeloid cell	SLC15A4	0.021437630140668205	-0.1295516132274493	0.03571428571428571
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_2	normal	control	112	myeloid cell	TASL_CXorf21	0.04380620655887967	-0.050157803853951646	0.0625
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_2	normal	control	112	myeloid cell	IRF5	0.015091711434750516	-0.2240207165307031	0.026785714285714284
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_2	normal	control	112	myeloid cell	TLR7	0.0314177260155477	-0.16385233970624458	0.044642857142857144
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_2	normal	control	112	myeloid cell	TLR8	0.0107480584517172	-0.13451951296487344	0.017857142857142856
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_2	normal	control	112	myeloid cell	TLR9	0.0	0.0	0.0
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_2	normal	control	112	myeloid cell	UNC93B1	0.08866114091001417	-0.02190172452570786	0.09821428571428571
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	myeloid cell	SLC15A4	0.0609831637571415	0.0611783718532866	0.044444444444444446
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	myeloid cell	TASL_CXorf21	0.04464684321364768	-0.04707412362747745	0.02962962962962963
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	myeloid cell	IRF5	0.11569842408794015	0.0835220198355971	0.06666666666666667
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	myeloid cell	TLR7	0.05038791870967168	-0.10555913011363041	0.044444444444444446
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	myeloid cell	TLR8	0.004275902538457158	-0.16733762843562136	0.007407407407407408
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	myeloid cell	TLR9	0.0	0.0	0.0
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_3	normal	control	135	myeloid cell	UNC93B1	0.04484706534720524	-0.1542470708008948	0.037037037037037035
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_4	normal	control	75	myeloid cell	SLC15A4	0.06546128826237452	0.08277657883049573	0.09333333333333334
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_4	normal	control	75	myeloid cell	TASL_CXorf21	0.07535923137316387	0.0655871355956709	0.05333333333333334
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_4	normal	control	75	myeloid cell	IRF5	0.15652803470160545	0.208333275881533	0.16
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_4	normal	control	75	myeloid cell	TLR7	0.068617378900177	-0.04954210589149379	0.09333333333333334
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_4	normal	control	75	myeloid cell	TLR8	0.0784836383697948	0.208944722603865	0.09333333333333334
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_4	normal	control	75	myeloid cell	TLR9	0.0	0.0	0.0
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_4	normal	control	75	myeloid cell	UNC93B1	0.0455472998998206	-0.15213193352710067	0.04
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_5	normal	control	192	myeloid cell	SLC15A4	0.029861265646831902	-0.08892401947696595	0.041666666666666664
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_5	normal	control	192	myeloid cell	TASL_CXorf21	0.05512374212493398	-0.008642054523355432	0.052083333333333336
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_5	normal	control	192	myeloid cell	IRF5	0.05052914488910686	-0.11569270374769236	0.057291666666666664
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_5	normal	control	192	myeloid cell	TLR7	0.12226077070836565	0.11529783708399667	0.125
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_5	normal	control	192	myeloid cell	TLR8	0.04204981278922446	0.024201105334920505	0.041666666666666664
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_5	normal	control	192	myeloid cell	TLR9	0.0	0.0	0.0
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_5	normal	control	192	myeloid cell	UNC93B1	0.1042054930215724	0.025051740460184796	0.10416666666666667
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_6	normal	control	103	myeloid cell	SLC15A4	0.10565935391743977	0.2766537568962189	0.1650485436893204
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_6	normal	control	103	myeloid cell	TASL_CXorf21	0.0706922013467734	0.04846722043718535	0.07766990291262135
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_6	normal	control	103	myeloid cell	IRF5	0.12049999406398913	0.09819984729208886	0.17475728155339806
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_6	normal	control	103	myeloid cell	TLR7	0.156925748359379	0.22181930686114498	0.1553398058252427
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_6	normal	control	103	myeloid cell	TLR8	0.07833884150517348	0.20821050663524018	0.0970873786407767
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_6	normal	control	103	myeloid cell	TLR9	0.0	0.0	0.0
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_6	normal	control	103	myeloid cell	UNC93B1	0.12355083663063007	0.08348652804535212	0.14563106796116504
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_1	normal	control	60	myeloid cell	SLC15A4	0.00897534567828451	-0.18965780252899359	0.016666666666666666
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_1	normal	control	60	myeloid cell	TASL_CXorf21	0.07438496666825424	0.06201327191884773	0.08333333333333333
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_1	normal	control	60	myeloid cell	IRF5	0.1444692842502236	0.1714711121831671	0.13333333333333333
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_1	normal	control	60	myeloid cell	TLR7	0.037731932530581526	-0.14444951287539606	0.016666666666666666
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_1	normal	control	60	myeloid cell	TLR8	0.02377984606512568	-0.06843972186916103	0.03333333333333333
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_1	normal	control	60	myeloid cell	TLR9	0.0	0.0	0.0
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_1	normal	control	60	myeloid cell	UNC93B1	0.21331190462357333	0.3546199360417634	0.18333333333333332
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_2	normal	control	112	myeloid cell	SLC15A4	0.021437630140668205	-0.1295516132274493	0.03571428571428571
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_2	normal	control	112	myeloid cell	TASL_CXorf21	0.04380620655887967	-0.050157803853951646	0.0625
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_2	normal	control	112	myeloid cell	IRF5	0.015091711434750516	-0.2240207165307031	0.026785714285714284
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_2	normal	control	112	myeloid cell	TLR7	0.0314177260155477	-0.16385233970624458	0.044642857142857144
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_2	normal	control	112	myeloid cell	TLR8	0.0107480584517172	-0.13451951296487344	0.017857142857142856
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_2	normal	control	112	myeloid cell	TLR9	0.0	0.0	0.0
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_2	normal	control	112	myeloid cell	UNC93B1	0.08866114091001417	-0.02190172452570786	0.09821428571428571
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_3	normal	control	135	myeloid cell	SLC15A4	0.0609831637571415	0.0611783718532866	0.044444444444444446
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_3	normal	control	135	myeloid cell	TASL_CXorf21	0.04464684321364768	-0.04707412362747745	0.02962962962962963
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_3	normal	control	135	myeloid cell	IRF5	0.11569842408794015	0.0835220198355971	0.06666666666666667
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_3	normal	control	135	myeloid cell	TLR7	0.05038791870967168	-0.10555913011363041	0.044444444444444446
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_3	normal	control	135	myeloid cell	TLR8	0.004275902538457158	-0.16733762843562136	0.007407407407407408
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_3	normal	control	135	myeloid cell	TLR9	0.0	0.0	0.0
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_3	normal	control	135	myeloid cell	UNC93B1	0.04484706534720524	-0.1542470708008948	0.037037037037037035
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_4	normal	control	75	myeloid cell	SLC15A4	0.06546128826237452	0.08277657883049573	0.09333333333333334
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_4	normal	control	75	myeloid cell	TASL_CXorf21	0.07535923137316387	0.0655871355956709	0.05333333333333334
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_4	normal	control	75	myeloid cell	IRF5	0.15652803470160545	0.208333275881533	0.16
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_4	normal	control	75	myeloid cell	TLR7	0.068617378900177	-0.04954210589149379	0.09333333333333334
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_4	normal	control	75	myeloid cell	TLR8	0.0784836383697948	0.208944722603865	0.09333333333333334
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_4	normal	control	75	myeloid cell	TLR9	0.0	0.0	0.0
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_4	normal	control	75	myeloid cell	UNC93B1	0.0455472998998206	-0.15213193352710067	0.04
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_5	normal	control	192	myeloid cell	SLC15A4	0.029861265646831902	-0.08892401947696595	0.041666666666666664
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_5	normal	control	192	myeloid cell	TASL_CXorf21	0.05512374212493398	-0.008642054523355432	0.052083333333333336
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_5	normal	control	192	myeloid cell	IRF5	0.05052914488910686	-0.11569270374769236	0.057291666666666664
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_5	normal	control	192	myeloid cell	TLR7	0.12226077070836565	0.11529783708399667	0.125
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_5	normal	control	192	myeloid cell	TLR8	0.04204981278922446	0.024201105334920505	0.041666666666666664
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_5	normal	control	192	myeloid cell	TLR9	0.0	0.0	0.0
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_5	normal	control	192	myeloid cell	UNC93B1	0.1042054930215724	0.025051740460184796	0.10416666666666667
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_6	normal	control	103	myeloid cell	SLC15A4	0.10565935391743977	0.2766537568962189	0.1650485436893204
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_6	normal	control	103	myeloid cell	TASL_CXorf21	0.0706922013467734	0.04846722043718535	0.07766990291262135
