tracking_id	gene_type	D0_RPKM	Description	D3_RPKM	D7_RPKM	D14_RPKM	D21_RPKM	LCL_RPKM	late_mean_RPKM	early_mean_RPKM	log2_late_vs_D0	log2_early_vs_D0
GINS1	protein_coding	0.23356691	GINS complex subunit 1	3.923402783	1.652334162	7.078738342	7.36216988	11.59498525	8.678631157333333	2.7878684725	4.7179479144441565	3.113956951467967
CD70	protein_coding	2.66070646	CD70 molecule	21.88655745	18.71573824	57.67686381	91.46387296	68.12669575	72.42247750666667	20.301147845000003	4.715318808626179	2.8855409233854616
SOX18	protein_coding	0.0	SRY-box 18	0.041035567	0.119047262	2.229405298	3.484483388	1.813585774	2.5091581533333334	0.0800414145	4.705512490217286	0.8483288044512927
ANLN	protein_coding	0.11989443	anillin actin binding protein	2.424696582	1.474645143	7.12112618	4.547772161	5.182297159	5.617065166666666	1.9496708625	4.700391769284419	3.2205092935906983
CYS1	protein_coding	0.0	cystin 1	1.248007963	2.806870858	0.122630741	7.220035459	0.047385125	2.4633504416666665	2.0274394105	4.679958821231835	4.411046139411565
KIF11	protein_coding	0.659718431	kinesin family member 11	8.756038932	5.580029769	21.87210071	15.65030103	20.40772591	19.310042550000002	7.168034350499999	4.675194648565752	3.258028511115136
PEG10	protein_coding	0.770076691	paternally expressed 10	2.042291717	1.824912453	29.05278207	6.942459926	30.1255456	22.040262532	1.933602085	4.669385949248652	1.224822939748374
CFAP57	protein_coding	0.012445968	cilia and flagella associated protein 57	0.723264881	0.712611755	2.63390597	3.560297051	2.010378873	2.7348606313333335	0.717938318	4.655973974382092	2.8627601203861324
SSTR2	protein_coding	0.0	somatostatin receptor 2	1.681417305	0.785886764	1.157444275	2.672728413	3.38298585	2.404386179333333	1.2336520345	4.64638513960643	3.7373103944042647
GPR55	protein_coding	0.733453791	G protein-coupled receptor 55	5.812192857	2.64059142	18.9711871	17.48808114	25.81515143	20.75813989	4.2263921385	4.645364480736599	2.3759903157001867
HMGN5	protein_coding	0.54025806	high mobility group nucleosome binding domain 5	4.656697266	3.131514144	26.30136954	7.55317013	13.29207003	15.715536566666666	3.8941057050000003	4.626545182577944	2.6411470999026294
IL23R	protein_coding	0.011289894	interleukin 23 receptor	0.346609693	0.272932487	1.227071142	6.428712275	0.25834898	2.638044132333333	0.30977109	4.620751204771645	1.880495612976227
PYCR1	protein_coding	1.151363005	pyrroline-5-carboxylate reductase 1	10.29711736	3.353509606	22.77492261	34.90878195	34.05861515	30.58077323666667	6.8253134829999995	4.615762579633511	2.4683790197550013
LAPTM4B	protein_coding	0.983673616	lysosomal protein transmembrane 4 beta	3.423251937	2.0134307	31.49585929	4.078115053	42.79320046	26.122391601	2.7183413185	4.5967970597897905	1.3789160345008573
UBE2T	protein_coding	0.909579208	ubiquitin conjugating enzyme E2 T	15.49677604	7.032925848	22.41166886	21.19508673	29.29041558	24.29905705666667	11.264850943999999	4.594999384492781	3.49275275362242
SKA1	protein_coding	0.262414585	spindle and kinetochore associated complex subunit 1	6.210110131	3.436255559	8.912876236	7.494835757	9.331123933	8.579611975333334	4.823182845	4.581917626560866	3.7638784002380232
PARPBP	protein_coding	0.107885166	PARP1 binding protein	1.774376637	0.896826284	4.652728087	4.357511068	5.615215696	4.875151617	1.3356014605	4.580881771220939	2.787796574963512
ASCL1	protein_coding	0.0	achaete-scute family bHLH transcription factor 1	0.760496112	0.245139591	0.885933053	4.176852572	1.81538062	2.2927220816666667	0.5028178515	4.580580930256908	2.5917221407067763
EMID1	protein_coding	0.211493068	EMI domain containing 1	0.447223566	0.653519864	2.447069731	17.59140702	1.443758061	7.160744937333333	0.550371715	4.542845610496449	1.0620644575117848
KNL1	protein_coding	0.161913384	kinetochore scaffold 1	3.882933826	2.23444817	7.284762295	5.198616726	5.381612242	5.9549970876666665	3.058690998	4.530964576365356	3.592165121303967
CDCA3	protein_coding	0.513823692	cell division cycle associated 3	5.792324188	4.147362157	14.75025637	12.068159	15.30260534	14.040340236666665	4.9698431725	4.525848692471118	3.0460448841796746
PTPN13	protein_coding	0.126460499	protein tyrosine phosphatase, non-receptor type 13	0.09787686	0.037859749	4.131956906	6.654894539	4.520970734	5.1026073929999995	0.0678683045	4.521903509346011	-0.4319295678522077
C8orf88	protein_coding	0.272694358	chromosome 8 open reading frame 88	3.156094977	1.927593366	8.422903523	10.1392774	6.811113027	8.45776465	2.5418441715	4.5211691192236705	2.825480487862206
CENPE	protein_coding	0.370345211	centromere protein E	3.942927376	1.724644522	15.60923076	6.786223887	9.611291189	10.668915278666667	2.833785949	4.5170091134649395	2.640971694676879
NEUROG2	protein_coding	0.0	neurogenin 2	0.0	0.0	1.297574801	4.498994184	0.769923684	2.188830889666667	0.0	4.516538968155764	0.0
BCAR1	protein_coding	0.094674302	BCAR1, Cas family scaffolding protein	0.084342855	0.278564411	2.875488468	4.72667257	5.272761083	4.291640707	0.181453633	4.495625669419102	0.5318348170866949
LOC283710	protein_coding	0.430736122	uncharacterized LOC283710	6.07223511	7.672751005	13.60097905	13.24328185	8.697021138	11.847094012666668	6.8724930575	4.492521190200008	3.7156079454664086
STIL	protein_coding	0.207493909	STIL, centriolar assembly protein	5.045341843	3.276805484	8.418736432	4.973762631	6.998967924	6.797155662333332	4.1610736635	4.487371789227971	3.792587254195796
STARD13	protein_coding	0.118811905	StAR related lipid transfer domain containing 13	0.255892428	0.199763174	3.521023944	7.924277956	2.890150239	4.778484046333333	0.227827801	4.478669771616998	0.5832469718178435
CKAP2L	protein_coding	0.14650705	cytoskeleton associated protein 2 like	4.432179596	2.669058992	5.825159857	5.337574742	4.96607851	5.376271036333333	3.550619294	4.473493038681937	3.88844041191449
PIR	protein_coding	0.183715393	pirin	6.043097705	5.558128525	3.797253448	8.483507221	6.209826244	6.163528971000001	5.800613115	4.4644593919879645	4.378348536998705
MCM4	protein_coding	1.92755416	minichromosome maintenance complex component 4	30.40715924	9.76892241	45.67407899	29.188188	59.06484234	44.64236977666667	20.088040825	4.463829313347637	3.3156885519021797
KCNMB2	protein_coding	0.0	potassium calcium-activated channel subfamily M regulatory beta subunit 2	0.011496162	0.0	1.8189246	2.801218161	1.665367336	2.0951700323333333	0.005748081	4.456260786494693	0.08063148313810009
A4GALT	protein_coding	0.042072844	alpha 1,4-galactosyltransferase (P blood group)	13.90086608	23.14367728	2.022582504	3.917171985	3.114816958	3.0181904823333334	18.52227168	4.456006333983911	7.034254441624319
LARP6	protein_coding	0.0	La ribonucleoprotein domain family member 6	0.040567632	0.015691966	1.39198927	2.246575587	2.6395548	2.0927065523333335	0.028129799	4.45464084542107	0.3576060406285628
CCL17	protein_coding	0.46690595	C-C motif chemokine ligand 17	0.511943724	0.0	14.47587107	4.970120615	17.24851953	12.231503738333332	0.255971862	4.443095515402809	-0.6713462040992452
CDT1	protein_coding	1.049592939	chromatin licensing and DNA replication factor 1	34.2635482	17.81632393	24.01963973	25.62140683	24.62813699	24.75639451666667	26.039936065	4.43442203421247	4.507060601723225
CHEK1	protein_coding	0.272916512	checkpoint kinase 1	4.809247308	1.752783025	8.692346665	6.584793201	8.606837306	7.961325724000001	3.2810151665	4.434092533141017	3.1805319045626814
STAP2	protein_coding	0.290613766	signal transducing adaptor family member 2	2.367087444	2.060129519	6.89861349	10.02750425	7.991386818	8.305834852666665	2.2136084815	4.4275764138462534	2.566330047560009
KCNMA1	protein_coding	0.013645548	potassium calcium-activated channel subfamily M alpha 1	0.068396791	0.101692416	1.74590376	2.738201112	2.537390906	2.3404985926666666	0.0850446035	4.424562846176062	0.7033318940899984
KIAA1549L	protein_coding	0.002745245	KIAA1549 like	0.009030155	0.038422499	1.509084067	2.092913465	2.682784181	2.094927237666667	0.023726327	4.417029581547859	0.26808088737538016
SERPINB10	protein_coding	0.435822872	serpin family B member 10	0.082390064	0.038243162	10.99402213	12.71455726	10.03371289	11.24743076	0.060316613	4.404465709997986	-1.7408322307800654
INA	protein_coding	0.0	internexin neuronal intermediate filament protein alpha	0.151581398	0.175899606	2.342596338	0.266487433	3.429357294	2.0128136883333334	0.163740502	4.401093648355936	1.3991191394530695
CDC6	protein_coding	0.553874129	cell division cycle 6	8.490753515	3.36408923	13.70646566	9.631137757	17.33061166	13.556071692333333	5.9274213725	4.38438578405877	3.2044560777845517
HSPA4L	protein_coding	0.250377443	heat shock protein family A (Hsp70) member 4 like	0.078436819	0.118326572	8.328348558	5.646829862	7.616783513	7.197320644333334	0.0983816955	4.380385043616506	-0.8206309827600293
DHCR24	protein_coding	2.114112957	24-dehydrocholesterol reductase	7.019418152	4.603179308	45.88398851	34.33235441	56.89488301	45.70374197666666	5.81129873	4.370664734545674	1.416746303930875
NUSAP1	protein_coding	2.717275933	nucleolar and spindle associated protein 1	35.61006001	18.19666989	75.76293098	48.24383582	49.01946169	57.67540949666667	26.903364949999997	4.358082802261819	3.260766418045635
ME1	protein_coding	0.190397851	malic enzyme 1	0.039764503	0.934414441	5.249271778	4.477602269	7.822917496	5.849930514333333	0.487089472	4.356770137884867	1.0155496085925377
F12	protein_coding	0.09333566	coagulation factor XII	0.392298823	0.672956584	2.259735981	6.779857366	2.449910329	3.8298345586666667	0.5326277035	4.345288911411275	1.7102489730225936
NQO1	protein_coding	0.206310034	NAD(P)H quinone dehydrogenase 1	5.761719879	9.666239176	3.665353091	3.733601448	10.94496063	6.114638389666666	7.713979527499999	4.342605915678972	4.672992943551407
