truth	pathology	pathology_severity	replicate	seed	n	n_responders	n_nonresponders	auc	hedges_g	receptor_auc	batch_auc	batch_score_spearman	batch_response_delta	batch_residualized_auc	batch_residualized_hedges_g	auc_attenuation_after_batch	primary_pass	batch_risk_flag	guarded_acceptable_pass
null	batch_response_correlated	0.0	16	93329	60	30	30	0.39555555555555555	-0.22881216262177945	0.6011111111111112	0.5166666666666666	-0.0029281069286091568	0.033333333333333326	0.6066666666666667	0.23321140760385803	-0.21111111111111114	False	False	False
null	batch_response_correlated	0.0	17	93330	60	30	30	0.5455555555555556	0.10084483491988154	0.5766666666666667	0.5	0.21026752017392158	0.0	0.5377777777777778	0.1052226849533059	0.007777777777777772	False	False	False
null	batch_response_correlated	0.0	18	93331	60	30	30	0.6866666666666666	0.5251385159166262	0.47444444444444445	0.5166666666666666	-0.24515120187372996	0.033333333333333326	0.6877777777777778	0.5214658185988953	-0.0011111111111111738	False	False	False
null	batch_response_correlated	0.0	19	93332	60	30	30	0.4922222222222222	-0.06561029432188746	0.57	0.55	-0.03416124750044017	0.10000000000000003	0.5088888888888888	0.06065906955057214	-0.016666666666666607	False	False	False
null	batch_response_correlated	0.0	20	93333	60	30	30	0.5011111111111111	0.0377802538497386	0.5766666666666667	0.5	-0.2502198718225346	0.0	0.5077777777777778	0.03918495891133354	-0.00666666666666671	False	False	False
null	batch_response_correlated	0.0	21	93334	60	30	30	0.5833333333333334	0.27870462385952627	0.4411111111111111	0.5	0.2214004088459774	0.0	0.5855555555555556	0.2847572056719441	-0.0022222222222222365	False	False	False
null	batch_response_correlated	0.0	22	93335	60	30	30	0.41333333333333333	-0.2645392780245412	0.43777777777777777	0.5	0.14379012372713187	0.0	0.5844444444444444	0.2677185453208073	-0.1711111111111111	False	False	False
null	batch_response_correlated	0.0	23	93336	60	30	30	0.4988888888888889	0.07201968764900005	0.5111111111111111	0.5833333333333334	-0.19354676446645916	0.16666666666666663	0.52	0.13176927882897718	-0.021111111111111136	False	False	False
null	batch_response_correlated	0.0	24	93337	60	30	30	0.47444444444444445	-0.05276723214013054	0.5877777777777777	0.5333333333333333	0.07574224513151857	0.06666666666666665	0.5311111111111111	0.06358596446988699	-0.05666666666666664	False	False	False
null	batch_response_correlated	0.0	25	93338	60	30	30	0.5022222222222222	-0.020083348888299095	0.5322222222222223	0.5833333333333333	-0.07620713754257247	0.16666666666666663	0.5088888888888888	0.044622626979736756	-0.006666666666666599	False	False	False
null	batch_response_correlated	0.0	26	93339	60	30	30	0.49444444444444446	0.10292342775762085	0.5211111111111111	0.5	-0.007716239272437489	0.0	0.5033333333333333	-0.10294093373913382	-0.008888888888888835	False	False	False
null	batch_response_correlated	0.0	27	93340	60	30	30	0.4533333333333333	-0.1641261930923162	0.4855555555555556	0.5833333333333333	-0.09147732648912249	0.16666666666666663	0.5433333333333333	0.18910224333141962	-0.09000000000000002	False	False	False
null	batch_response_correlated	0.0	28	93341	60	30	30	0.48	0.10131699630831655	0.7466666666666667	0.6	0.1258163582612404	0.2	0.5255555555555556	-0.041310030420962346	-0.04555555555555557	False	True	False
null	batch_response_correlated	0.0	29	93342	60	30	30	0.47444444444444445	-0.14994586192600523	0.5511111111111111	0.55	-0.17814005684723852	0.09999999999999998	0.5155555555555555	0.11134743506477605	-0.0411111111111111	False	False	False
null	batch_response_correlated	0.25	0	93343	60	30	30	0.43777777777777777	-0.1840205802553463	0.43666666666666665	0.65	-0.21872438177803266	0.3	0.5266666666666666	0.04282596693984908	-0.08888888888888885	False	True	False
null	batch_response_correlated	0.25	1	93344	60	30	30	0.4477777777777778	-0.20163835920630735	0.5766666666666667	0.5833333333333334	-0.04782574650061623	0.16666666666666669	0.5422222222222223	0.17756697134074162	-0.0944444444444445	False	False	False
null	batch_response_correlated	0.25	2	93345	60	30	30	0.4577777777777778	-0.12564473516702188	0.61	0.6666666666666666	0.07857833454741281	0.33333333333333337	0.56	0.18994394879361698	-0.10222222222222227	False	True	False
null	batch_response_correlated	0.25	3	93346	60	30	30	0.4411111111111111	-0.24132490157848274	0.5211111111111111	0.6333333333333333	0.12179641854848987	0.2666666666666666	0.5788888888888889	0.31477382804981785	-0.13777777777777778	False	True	False
null	batch_response_correlated	0.25	4	93347	60	30	30	0.5044444444444445	-0.11624358920733181	0.5466666666666666	0.55	0.0009672324358113854	0.09999999999999998	0.5022222222222222	-0.12006321638037805	0.0022222222222222365	False	False	False
null	batch_response_correlated	0.25	5	93348	60	30	30	0.6422222222222222	0.49025185167624846	0.5033333333333333	0.7333333333333333	0.46104529652813997	0.4666666666666666	0.5288888888888889	0.0737942950050001	0.1133333333333334	False	True	False
null	batch_response_correlated	0.25	6	93349	60	30	30	0.5455555555555556	0.14124159593906901	0.5111111111111111	0.65	0.16539674652374692	0.3	0.5155555555555555	0.04756273260863321	0.030000000000000027	False	True	False
null	batch_response_correlated	0.25	7	93350	60	30	30	0.4533333333333333	-0.14334805216379018	0.5877777777777777	0.6166666666666667	-0.12395652664445432	0.23333333333333328	0.5411111111111111	0.10027236313922616	-0.08777777777777779	False	True	False
null	batch_response_correlated	0.25	8	93351	60	30	30	0.6233333333333333	0.35819489257464854	0.49666666666666665	0.6166666666666667	-0.0725424326858539	0.23333333333333328	0.6288888888888889	0.39761022360711107	-0.005555555555555647	False	True	False
null	batch_response_correlated	0.25	9	93352	60	30	30	0.4166666666666667	-0.2601391582379473	0.4166666666666667	0.7333333333333333	-0.01736153836298435	0.46666666666666673	0.5788888888888889	0.2462308419226808	-0.1622222222222222	False	True	False
null	batch_response_correlated	0.25	10	93353	60	30	30	0.5733333333333334	0.3214249628283467	0.6322222222222222	0.6333333333333333	0.2584940156266559	0.2666666666666666	0.5455555555555556	0.2062647851240727	0.02777777777777779	False	True	False
null	batch_response_correlated	0.25	11	93354	60	30	30	0.5244444444444445	0.014513187951807222	0.63	0.6166666666666667	0.008784320785827473	0.23333333333333328	0.5222222222222223	0.009559669009795095	0.0022222222222222365	False	True	False
null	batch_response_correlated	0.25	12	93355	60	30	30	0.35888888888888887	-0.5572516850061254	0.4722222222222222	0.6166666666666667	-0.06433070052295078	0.23333333333333328	0.6344444444444445	0.5458918997863872	-0.2755555555555556	False	True	False
null	batch_response_correlated	0.25	13	93356	60	30	30	0.48333333333333334	-0.028946414651166773	0.49	0.6166666666666667	0.041405526726655435	0.23333333333333334	0.5155555555555555	0.0405739507383201	-0.03222222222222221	False	True	False
null	batch_response_correlated	0.25	14	93357	60	30	30	0.6544444444444445	0.5588301404349215	0.4588888888888889	0.6666666666666666	0.3503078205515484	0.3333333333333333	0.6055555555555555	0.33787070419314863	0.04888888888888898	False	True	False
null	batch_response_correlated	0.25	15	93358	60	30	30	0.6244444444444445	0.3730387017797912	0.6233333333333333	0.6166666666666667	-0.08377397267951217	0.23333333333333328	0.6277777777777778	0.41873456250221225	-0.0033333333333332993	False	True	False
null	batch_response_correlated	0.25	16	93359	60	30	30	0.4622222222222222	-0.1483594059880952	0.5611111111111111	0.5833333333333334	-0.06287010832774007	0.16666666666666669	0.53	0.13333575223369534	-0.06777777777777783	False	False	False
null	batch_response_correlated	0.25	17	93360	60	30	30	0.5111111111111111	-0.0014810636272762849	0.5466666666666666	0.6833333333333333	-0.016442951408793552	0.36666666666666664	0.5211111111111111	0.010452665488665629	-0.010000000000000009	False	True	False
null	batch_response_correlated	0.25	18	93361	60	30	30	0.5722222222222222	0.22244411258837793	0.5533333333333333	0.75	0.05839248201313994	0.5	0.5511111111111111	0.1603300536733693	0.02111111111111108	False	True	False
null	batch_response_correlated	0.25	19	93362	60	30	30	0.4411111111111111	-0.25833575905711487	0.4722222222222222	0.5833333333333334	0.0725424326858539	0.16666666666666669	0.5622222222222222	0.2835373708194436	-0.12111111111111106	False	False	False
null	batch_response_correlated	0.25	20	93363	60	30	30	0.5088888888888888	0.11979628119996817	0.42	0.7333333333333333	0.062147483184835754	0.4666666666666666	0.5211111111111111	-0.019112377140130626	-0.012222222222222245	False	True	False
null	batch_response_correlated	0.25	21	93364	60	30	30	0.46444444444444444	-0.10118793187703304	0.5333333333333333	0.7	0.2463703353329571	0.39999999999999997	0.6155555555555555	0.2999666992989089	-0.15111111111111108	False	True	False
null	batch_response_correlated	0.25	22	93365	60	30	30	0.5533333333333333	0.17645402063754886	0.5911111111111111	0.6333333333333333	-0.009623841223943636	0.26666666666666666	0.5522222222222222	0.16812504141088783	0.0011111111111111738	False	True	False
null	batch_response_correlated	0.25	23	93366	60	30	30	0.5833333333333334	0.21911771672928354	0.5255555555555556	0.6666666666666666	0.00964529909054686	0.3333333333333333	0.59	0.24836897692607626	-0.006666666666666599	False	True	False
null	batch_response_correlated	0.25	24	93367	60	30	30	0.48444444444444446	0.07075604974707071	0.48333333333333334	0.6	0.0446685035391007	0.2	0.5144444444444445	-0.06079357542137398	-0.030000000000000027	False	True	False
null	batch_response_correlated	0.25	25	93368	60	30	30	0.4066666666666667	-0.2918064249779781	0.4888888888888889	0.6	0.11846863982109317	0.19999999999999996	0.6066666666666667	0.3271418081062148	-0.2	False	True	False
null	batch_response_correlated	0.25	26	93369	60	30	30	0.6355555555555555	0.5128641125792839	0.6166666666666667	0.65	0.02276317095427489	0.3	0.6266666666666667	0.47560206231730395	0.008888888888888835	False	True	False
null	batch_response_correlated	0.25	27	93370	60	30	30	0.46555555555555556	-0.18928630460153376	0.47333333333333333	0.55	-0.07799645732230444	0.09999999999999998	0.5333333333333333	0.17143196240884906	-0.06777777777777777	False	False	False
null	batch_response_correlated	0.25	28	93371	60	30	30	0.5466666666666666	0.2477153156094658	0.57	0.7166666666666667	0.1576588870372558	0.4333333333333334	0.5044444444444445	0.07912650723642778	0.04222222222222216	False	True	False
null	batch_response_correlated	0.25	29	93372	60	30	30	0.4911111111111111	0.06890678160725856	0.5866666666666667	0.6	0.13503418726765606	0.19999999999999996	0.5111111111111111	0.0031966286737258273	-0.019999999999999962	False	True	False
null	batch_response_correlated	0.5	0	93373	60	30	30	0.7133333333333334	0.784191821562527	0.5555555555555556	0.7333333333333333	0.43114808683267497	0.4666666666666666	0.6	0.3837355043585983	0.1133333333333334	True	True	False
null	batch_response_correlated	0.5	1	93374	60	30	30	0.5277777777777778	0.1001214515233082	0.6277777777777778	0.6833333333333333	0.1673312113953697	0.36666666666666664	0.5033333333333333	0.005525887497109912	0.02444444444444449	False	True	False
null	batch_response_correlated	0.5	2	93375	60	30	30	0.57	0.26564573436201844	0.5488888888888889	0.7	0.4792672929523932	0.39999999999999997	0.55	0.09845133653657498	0.019999999999999907	False	True	False
null	batch_response_correlated	0.5	3	93376	60	30	30	0.48	-0.09973668718610126	0.3655555555555556	0.8333333333333334	0.11767264890467172	0.6666666666666667	0.56	0.24419357614691564	-0.08000000000000007	False	True	False
null	batch_response_correlated	0.5	4	93377	60	30	30	0.6344444444444445	0.4741786524255779	0.6177777777777778	0.7333333333333333	0.27006837453531213	0.4666666666666666	0.5711111111111111	0.24372492573954835	0.06333333333333335	False	True	False
null	batch_response_correlated	0.5	5	93378	60	30	30	0.5533333333333333	0.10468935911384353	0.5533333333333333	0.6833333333333333	0.07320267321522893	0.3666666666666667	0.55	0.08941475811329816	0.0033333333333332993	False	True	False
null	batch_response_correlated	0.5	6	93379	60	30	30	0.4288888888888889	-0.2624383693870343	0.4855555555555556	0.75	-0.02276317095427489	0.5	0.5922222222222222	0.30883703046641825	-0.16333333333333333	False	True	False
null	batch_response_correlated	0.5	7	93380	60	30	30	0.5755555555555556	0.22536268110731333	0.5733333333333334	0.7166666666666667	0.3240228659968141	0.4333333333333334	0.5055555555555555	0.05438136895439935	0.07000000000000006	False	True	False
null	batch_response_correlated	0.5	8	93381	60	30	30	0.6766666666666666	0.650343013250446	0.5288888888888889	0.6166666666666667	0.07029310351269412	0.23333333333333334	0.6633333333333333	0.603296423950523	0.013333333333333308	False	True	False
null	batch_response_correlated	0.5	9	93382	60	30	30	0.6122222222222222	0.45951629951425205	0.37	0.7166666666666667	0.12090405447642318	0.4333333333333334	0.5744444444444444	0.3721355901854135	0.0377777777777778	False	True	False
null	batch_response_correlated	0.5	10	93383	60	30	30	0.6488888888888888	0.4968074574441666	0.5644444444444444	0.8166666666666667	0.3148745869678216	0.6333333333333334	0.5422222222222223	0.07913403584020937	0.10666666666666658	False	True	False
null	batch_response_correlated	0.5	11	93384	60	30	30	0.43777777777777777	-0.15102965155928672	0.3111111111111111	0.65	0.03370217291704512	0.3	0.5677777777777778	0.16547146963943618	-0.13000000000000006	False	True	False
null	batch_response_correlated	0.5	12	93385	60	30	30	0.48333333333333334	-0.06640067031414373	0.5222222222222223	0.7	0.17673190530687669	0.39999999999999997	0.5711111111111111	0.21655806795166413	-0.08777777777777779	False	True	False
null	batch_response_correlated	0.5	13	93386	60	30	30	0.45555555555555555	-0.09020470623296346	0.5966666666666667	0.8	-0.058263265485783526	0.6000000000000001	0.5333333333333333	0.055015078828470516	-0.07777777777777778	False	True	False
null	batch_response_correlated	0.5	14	93387	60	30	30	0.5277777777777778	0.24879961745209442	0.4711111111111111	0.7	-0.017322914203098547	0.39999999999999997	0.5277777777777778	0.24228572651894903	0.0	False	True	False
null	batch_response_correlated	0.5	15	93388	60	30	30	0.6144444444444445	0.41284194287347004	0.4666666666666667	0.7666666666666667	0.0796264628305708	0.5333333333333334	0.5888888888888889	0.2855966335956825	0.025555555555555554	False	True	False
null	batch_response_correlated	0.5	16	93389	60	30	30	0.5133333333333333	0.08864168537425401	0.4166666666666667	0.8	0.07909145254248426	0.6000000000000001	0.5044444444444445	-0.004228351952587997	0.008888888888888835	False	True	False
null	batch_response_correlated	0.5	17	93390	60	30	30	0.5511111111111111	0.2145370279919987	0.61	0.7833333333333333	0.18056659393089805	0.5666666666666667	0.5233333333333333	0.022374907961970315	0.02777777777777779	False	True	False
null	batch_response_correlated	0.5	18	93391	60	30	30	0.7166666666666667	0.8176503044241981	0.35	0.7333333333333333	0.3243321778708616	0.4666666666666666	0.6433333333333333	0.521628526599982	0.07333333333333336	True	True	False
null	batch_response_correlated	0.5	19	93392	60	30	30	0.6277777777777778	0.3597014615087037	0.4488888888888889	0.7666666666666667	0.23693727964218633	0.5333333333333334	0.5755555555555556	0.1721745236916182	0.05222222222222217	False	True	False
null	batch_response_correlated	0.5	20	93393	60	30	30	0.4666666666666667	-0.1445948389204181	0.40555555555555556	0.85	0.11458738791795342	0.7000000000000001	0.5544444444444444	0.21929333962107264	-0.08777777777777773	False	True	False
null	batch_response_correlated	0.5	21	93394	60	30	30	0.65	0.5835754451524352	0.6188888888888889	0.65	0.2975420408961984	0.3	0.6022222222222222	0.3978797068145115	0.04777777777777781	False	True	False
null	batch_response_correlated	0.5	22	93395	60	30	30	0.5022222222222222	-0.047052426416376816	0.59	0.6666666666666666	0.10031111054168736	0.3333333333333333	0.5066666666666667	0.07905421269237638	-0.004444444444444473	False	True	False
null	batch_response_correlated	0.5	23	93396	60	30	30	0.4955555555555556	0.013407316131676086	0.5	0.7	0.28294093198394293	0.39999999999999997	0.5666666666666667	0.18637393624962634	-0.07111111111111107	False	True	False
null	batch_response_correlated	0.5	24	93397	60	30	30	0.48	-0.07001057320556092	0.6022222222222222	0.75	0.2147309874428875	0.5	0.5844444444444444	0.28608798440902533	-0.10444444444444445	False	True	False
null	batch_response_correlated	0.5	25	93398	60	30	30	0.5777777777777777	0.2362176930773736	0.5411111111111111	0.7666666666666667	0.1523957256306404	0.5333333333333332	0.5366666666666666	0.10917340480371128	0.0411111111111111	False	True	False
null	batch_response_correlated	0.5	26	93399	60	30	30	0.5566666666666666	0.25727194723099445	0.5677777777777778	0.6666666666666666	0.16937960554140802	0.3333333333333333	0.5111111111111111	0.14817610331397016	0.04555555555555557	False	True	False
null	batch_response_correlated	0.5	27	93400	60	30	30	0.5755555555555556	0.32931916302534225	0.39111111111111113	0.6833333333333333	-0.17319803986948287	0.3666666666666667	0.6255555555555555	0.49252657245706466	-0.04999999999999993	False	True	False
null	batch_response_correlated	0.5	28	93401	60	30	30	0.6088888888888889	0.2949028844536388	0.5166666666666667	0.7833333333333333	0.17700353575348352	0.5666666666666667	0.5555555555555556	0.1402976048805691	0.053333333333333344	False	True	False
null	batch_response_correlated	0.5	29	93402	60	30	30	0.59	0.09145531383539765	0.5433333333333333	0.6	0.2835717932620777	0.19999999999999996	0.5555555555555556	-0.001388427454161751	0.03444444444444439	False	True	False
null	batch_response_correlated	0.75	0	93403	60	30	30	0.6011111111111112	0.29817979293009833	0.4888888888888889	0.8666666666666667	0.1041692301779061	0.7333333333333334	0.5733333333333334	0.1833772330765483	0.02777777777777779	False	True	False
null	batch_response_correlated	0.75	1	93404	60	30	30	0.6055555555555555	0.40440617562235137	0.49444444444444446	0.8833333333333333	0.08377397267951217	0.7666666666666667	0.5644444444444444	0.2062451457651402	0.0411111111111111	False	True	False
null	batch_response_correlated	0.75	2	93405	60	30	30	0.5911111111111111	0.37377643717384346	0.46	0.85	0.22821185660970555	0.7000000000000001	0.5088888888888888	0.06652577651980297	0.08222222222222231	False	True	False
null	batch_response_correlated	0.75	3	93406	60	30	30	0.6111111111111112	0.4182080809243958	0.5	0.9	0.33875921108281604	0.8	0.5511111111111111	0.17896059830972408	0.06000000000000005	False	True	False
null	batch_response_correlated	0.75	4	93407	60	30	30	0.5866666666666667	0.2362547871888205	0.5111111111111111	0.85	0.12614241863236889	0.7000000000000001	0.5277777777777778	0.05820237564410683	0.05888888888888888	False	True	False
null	batch_response_correlated	0.75	5	93408	60	30	30	0.6544444444444445	0.5144837932182973	0.48444444444444446	0.9	0.19615299380213785	0.8	0.5644444444444444	0.19230849524969268	0.09000000000000008	False	True	False
null	batch_response_correlated	0.75	6	93409	60	30	30	0.7055555555555556	0.6795041063793165	0.6133333333333333	0.9833333333333333	0.3842047712543144	0.9666666666666667	0.5022222222222222	-0.01675635280318605	0.20333333333333337	True	True	False
null	batch_response_correlated	0.75	7	93410	60	30	30	0.6177777777777778	0.4656484103242245	0.56	0.85	0.20125011827606948	0.7000000000000001	0.5488888888888889	0.1818990267635103	0.06888888888888889	False	True	False
null	batch_response_correlated	0.75	8	93411	60	30	30	0.5911111111111111	0.3187077203749098	0.4633333333333333	0.7833333333333333	0.1877692491092514	0.5666666666666667	0.53	0.09497148491651426	0.061111111111111116	False	True	False
null	batch_response_correlated	0.75	9	93412	60	30	30	0.5477777777777778	0.1540034932184294	0.5144444444444445	0.85	0.23717666121734174	0.7	0.5477777777777778	0.16191458030176628	0.0	False	True	False
null	batch_response_correlated	0.75	10	93413	60	30	30	0.8044444444444444	1.0278473175018576	0.5322222222222223	0.9166666666666666	0.4053889942307428	0.8333333333333334	0.66	0.4092452792129792	0.14444444444444438	True	True	False
null	batch_response_correlated	0.75	11	93414	60	30	30	0.6022222222222222	0.36986756023516254	0.5277777777777778	0.7833333333333333	0.3137358779350061	0.5666666666666667	0.5122222222222222	0.012758172595098968	0.08999999999999997	False	True	False
null	batch_response_correlated	0.75	12	93415	60	30	30	0.6422222222222222	0.5441047093851676	0.5077777777777778	0.8166666666666667	0.4689416631600279	0.6333333333333333	0.5355555555555556	0.09980333278283132	0.10666666666666669	False	True	False
null	batch_response_correlated	0.75	13	93416	60	30	30	0.6988888888888889	0.6550679238389572	0.35333333333333333	0.9333333333333333	0.45911623671003055	0.8666666666666667	0.5433333333333333	0.07118193339182213	0.15555555555555556	False	True	False
null	batch_response_correlated	0.75	14	93417	60	30	30	0.5877777777777777	0.2781230644820664	0.5111111111111111	0.8333333333333334	0.275241859004788	0.6666666666666667	0.5022222222222222	-0.0640826393650761	0.0855555555555555	False	True	False
null	batch_response_correlated	0.75	15	93418	60	30	30	0.59	0.39183929470886486	0.4988888888888889	0.8666666666666667	0.09516333362677974	0.7333333333333334	0.5333333333333333	0.1762687708858231	0.05666666666666664	False	True	False
null	batch_response_correlated	0.75	16	93419	60	30	30	0.5522222222222222	0.24826251321222895	0.4388888888888889	0.8333333333333334	0.2952005451279698	0.6666666666666667	0.5577777777777778	0.16968556324519293	-0.005555555555555647	False	True	False
null	batch_response_correlated	0.75	17	93420	60	30	30	0.53	0.16801669580549689	0.5811111111111111	0.8333333333333334	0.2174988116611262	0.6666666666666667	0.5644444444444444	0.12154987641912054	-0.03444444444444439	False	True	False
null	batch_response_correlated	0.75	18	93421	60	30	30	0.7	0.708878398282338	0.6022222222222222	0.9666666666666667	0.32528583336929495	0.9333333333333333	0.5388888888888889	0.08322351367277767	0.1611111111111111	True	True	False
null	batch_response_correlated	0.75	19	93422	60	30	30	0.5555555555555556	0.21282458191636125	0.45555555555555555	0.85	0.07026891903276161	0.7	0.5088888888888888	0.09323693180301944	0.046666666666666745	False	True	False
null	batch_response_correlated	0.75	20	93423	60	30	30	0.7233333333333334	0.7647980154101248	0.49444444444444446	0.9	0.4715682199732382	0.8	0.5255555555555556	0.046679502178847046	0.19777777777777783	True	True	False
null	batch_response_correlated	0.75	21	93424	60	30	30	0.6666666666666666	0.5601778738203117	0.5777777777777777	0.8166666666666667	0.2543536928368977	0.6333333333333333	0.5955555555555555	0.2102626499049815	0.07111111111111112	False	True	False
null	batch_response_correlated	0.75	22	93425	60	30	30	0.5044444444444445	0.009987691998672853	0.6177777777777778	0.85	0.2717923144629993	0.7	0.6111111111111112	0.39370607251404466	-0.10666666666666669	False	True	False
null	batch_response_correlated	0.75	23	93426	60	30	30	0.54	0.23649566796650445	0.4855555555555556	0.9166666666666666	0.1189695896048004	0.8333333333333334	0.5266666666666666	0.036229126394599326	0.01333333333333342	False	True	False
null	batch_response_correlated	0.75	24	93427	60	30	30	0.5611111111111111	0.1094130709926755	0.5377777777777778	0.8666666666666667	0.11163655819774619	0.7333333333333334	0.54	0.023949066193777117	0.02111111111111108	False	True	False
null	batch_response_correlated	0.75	25	93428	60	30	30	0.7122222222222222	0.8072685398223824	0.49777777777777776	0.8833333333333333	0.41886986339756077	0.7666666666666667	0.5277777777777778	0.12405244985809225	0.1844444444444444	True	True	False
null	batch_response_correlated	0.75	26	93429	60	30	30	0.6655555555555556	0.5852561305768373	0.34444444444444444	0.8666666666666667	0.31443675035182767	0.7333333333333334	0.5277777777777778	0.11291329026031653	0.13777777777777778	False	True	False
null	batch_response_correlated	0.75	27	93430	60	30	30	0.7288888888888889	0.9336635465426995	0.41	0.8833333333333333	0.5113101091128847	0.7666666666666667	0.5244444444444445	0.0825452157578178	0.20444444444444443	True	True	False
null	batch_response_correlated	0.75	28	93431	60	30	30	0.6166666666666667	0.45596604667114926	0.46111111111111114	0.9666666666666667	0.23289695761943602	0.9333333333333333	0.5188888888888888	0.04132708403367959	0.09777777777777785	False	True	False
null	batch_response_correlated	0.75	29	93432	60	30	30	0.6177777777777778	0.39725039548984264	0.3333333333333333	0.8833333333333333	0.21570387707420793	0.7666666666666666	0.5377777777777778	0.12699691376364883	0.07999999999999996	False	True	False
null	batch_response_correlated	1.0	0	93433	60	30	30	0.67	0.5334564399481982	0.48444444444444446	1.0	0.29448954145267536	1.0	0.5122222222222222	-1.0404373363911213e-16	0.1577777777777778	False	True	False
null	batch_response_correlated	1.0	1	93434	60	30	30	0.7488888888888889	0.862391459609412	0.5511111111111111	1.0	0.43114808683267497	1.0	0.5433333333333333	-3.859335825555067e-16	0.2055555555555556	True	True	False
null	batch_response_correlated	1.0	2	93435	60	30	30	0.6288888888888889	0.5415261485430721	0.4577777777777778	1.0	0.22327311639549238	1.0	0.5222222222222223	7.591301978893471e-17	0.10666666666666669	False	True	False
null	batch_response_correlated	1.0	3	93436	60	30	30	0.7177777777777777	0.7669050743338951	0.5255555555555556	1.0	0.3772545759785905	1.0	0.5077777777777778	-3.79497340009819e-16	0.20999999999999996	True	True	False
null	batch_response_correlated	1.0	4	93437	60	30	30	0.7522222222222222	0.9587449281905567	0.47555555555555556	1.0	0.4369223915670411	1.0	0.5111111111111111	8.682642773668976e-17	0.24111111111111116	True	True	False
