analysis	disease_name	compartment	module	metric	n_case_donors	n_control_donors	mean_case	mean_control	delta_case_minus_control	hedges_g	welch_t	p	fdr
gse315138_celiac_marker	celiac disease	epithelial_like	inflammatory_nfkb	mean_score	4	2	0.07778191282156816	0.03203226896028817	0.045749643861279984	0.46548775460488123	0.48481708706066073	0.7027588637178929	0.890821094853667
gse315138_celiac_marker	celiac disease	epithelial_like	inflammatory_nfkb	high_fraction	4	2	0.36465043520917045	0.28747503589117723	0.07717539931799322	0.5124454477195437	0.5815232460225086	0.6449176578480582	0.890821094853667
gse315138_celiac_marker	celiac disease	epithelial_like	lipid_loader_repair	mean_score	4	2	0.060833921371370545	0.008899186039953202	0.05193473533141734	0.6550200270698731	1.2011901634438518	0.2985276038771715	0.7902201279101598
gse315138_celiac_marker	celiac disease	epithelial_like	lipid_loader_repair	high_fraction	4	2	0.30159231917705887	0.2596404314679192	0.04195188770913966	0.3680635510628807	0.7203789281271584	0.5113297054776043	0.890821094853667
gse315138_celiac_marker	celiac disease	epithelial_like	lysosomal_apc	mean_score	4	2	0.049902579973828236	0.04793507105921544	0.001967508914612795	0.014858264748299186	0.014248652416609255	0.9908061981157454	0.9908061981157454
gse315138_celiac_marker	celiac disease	epithelial_like	lysosomal_apc	high_fraction	4	2	0.2434878487901226	0.28284016898421255	-0.039352320194089935	-0.3611502953409405	-0.39901741897846654	0.7468456527804128	0.8962147833364953
gse315138_celiac_marker	celiac disease	epithelial_like	mif_cd74_receptor_state	mean_score	4	2	0.46263856074226206	-0.010545392414771551	0.4731839531570336	2.090946488221879	4.380761745713493	0.016444841015508613	0.7400178456978875
gse315138_celiac_marker	celiac disease	epithelial_like	mif_cd74_receptor_state	high_fraction	4	2	0.5708537334620722	0.23850985973010608	0.33234387373196617	2.2052359245819715	4.392016247672005	0.01237041804710909	0.7400178456978875
gse315138_celiac_marker	celiac disease	epithelial_like	mixscale_validated_ifng_readout	mean_score	4	2	0.3759269309821474	0.05413804272507162	0.3217888882570758	1.0171895012995118	1.5911510146424759	0.22473191267239592	0.7809329152755746
gse315138_celiac_marker	celiac disease	epithelial_like	mixscale_validated_ifng_readout	high_fraction	4	2	0.4834240447412166	0.2887341563532168	0.19468988838799978	0.8448208696663131	1.3328338756345561	0.28634206893437736	0.7809329152755746
gse315138_celiac_marker	celiac disease	myeloid_apc_like	complement_phagocytosis	mean_score	4	2	-0.11742086517674145	0.0009905287907553489	-0.11841139396749681	-1.1779286766357524	-2.51687847114401	0.08149979824328918	0.7809329152755746
gse315138_celiac_marker	celiac disease	myeloid_apc_like	complement_phagocytosis	high_fraction	4	2	0.1857099862134429	0.2562704059225798	-0.07056041970913693	-1.1145571383637716	-1.2454099003403656	0.39389998196516174	0.8646584969966965
gse315138_celiac_marker	celiac disease	myeloid_apc_like	hif_nampt_metabolic	mean_score	4	2	0.2657411528988701	0.007002803789512298	0.25873834910935783	0.8991691081254379	1.805165112638918	0.14791401443666083	0.7809329152755746
gse315138_celiac_marker	celiac disease	myeloid_apc_like	hif_nampt_metabolic	high_fraction	4	2	0.45192127198546994	0.257430579082753	0.19449069290271692	0.9059756600250332	1.6832296420282993	0.16929213968060544	0.7809329152755746
gse315138_celiac_marker	celiac disease	myeloid_apc_like	hla_ii_apc	mean_score	4	2	0.06848488712241443	-0.02680845083167302	0.09529333795408745	0.39813533378483945	0.4084692424535215	0.7457991283764233	0.8962147833364953
gse315138_celiac_marker	celiac disease	myeloid_apc_like	hla_ii_apc	high_fraction	4	2	0.2862677028745891	0.2397417654808959	0.04652593739369318	0.3701637979105907	0.477971024174388	0.6890681761284342	0.890821094853667
gse315138_celiac_marker	celiac disease	myeloid_apc_like	ifn_apc	mean_score	4	2	0.03981184524144517	0.00045742678451728743	0.03935441845692788	0.7891563363172982	1.6891254353942042	0.1850710337956456	0.7809329152755746
gse315138_celiac_marker	celiac disease	myeloid_apc_like	ifn_apc	high_fraction	4	2	0.2620860160361237	0.2529045736871824	0.009181442348941304	0.1820509488891671	0.28207450535424317	0.7995788996967379	0.9225910381116206
gse315138_celiac_marker	celiac disease	myeloid_apc_like	inflammatory_nfkb	mean_score	4	2	0.24845486887608875	0.006925475960727838	0.2415293929153609	0.9231990638303391	1.8300628502522913	0.1424122324072371	0.7809329152755746
gse315138_celiac_marker	celiac disease	myeloid_apc_like	inflammatory_nfkb	high_fraction	4	2	0.36808441516113066	0.16985582533408622	0.19822858982704444	0.8383072623128532	1.6195584308968451	0.18065221045994478	0.7809329152755746
gse315138_celiac_marker	celiac disease	myeloid_apc_like	lipid_loader_repair	mean_score	4	2	0.13534043124900277	-0.00045635421629386364	0.13579678546529664	1.1717467531960215	2.531509333185145	0.08446654488450164	0.7809329152755746
gse315138_celiac_marker	celiac disease	myeloid_apc_like	lipid_loader_repair	high_fraction	4	2	0.36229403701194574	0.2492382207164816	0.11305581629546413	1.0506869357447939	2.261682898893956	0.10637737643102478	0.7809329152755746
gse315138_celiac_marker	celiac disease	myeloid_apc_like	lysosomal_apc	mean_score	4	2	0.05417099109486354	0.007483123316347005	0.04668786777851654	0.2800784019500299	0.4863222225891564	0.6562184165041097	0.890821094853667
gse315138_celiac_marker	celiac disease	myeloid_apc_like	lysosomal_apc	high_fraction	4	2	0.2693686719545951	0.25470769809900246	0.014660973855592618	0.11085761727793622	0.20595580668220342	0.8471077363379028	0.9412308181532253
gse315138_celiac_marker	celiac disease	myeloid_apc_like	mif_cd74_receptor_state	mean_score	4	2	0.13979456687038108	-0.023552530866201557	0.16334709773658262	0.645648169358948	0.7597092947767156	0.5555078380051329	0.890821094853667
gse315138_celiac_marker	celiac disease	myeloid_apc_like	mif_cd74_receptor_state	high_fraction	4	2	0.3158623204565167	0.23962155718677458	0.0762407632697421	0.5216181079787487	0.7333812465006607	0.5413299388705561	0.890821094853667
gse315138_celiac_marker	celiac disease	myeloid_apc_like	mixscale_validated_ifng_readout	mean_score	4	2	0.14233439612282178	0.006703039687283276	0.1356313564355385	0.8056872423589438	1.4554425267525302	0.22402999851412073	0.7809329152755746
gse315138_celiac_marker	celiac disease	myeloid_apc_like	mixscale_validated_ifng_readout	high_fraction	4	2	0.364746838984361	0.25609009348139783	0.10865674550296317	0.6892667758380333	1.2526398049274492	0.28223649268402384	0.7809329152755746
gse315138_celiac_marker	celiac disease	stromal_endothelial_like	complement_phagocytosis	mean_score	4	2	-0.03320169391355277	-0.008544154226005277	-0.024657539687547497	-0.63017318298656	-1.084522347219183	0.35005995878459323	0.8433290540177987
gse315138_celiac_marker	celiac disease	stromal_endothelial_like	complement_phagocytosis	high_fraction	4	2	0.12383590937993634	0.20245727893648757	-0.07862136955655123	-1.0076306347641497	-0.910558843745843	0.5275724686250283	0.890821094853667
gse315138_celiac_marker	celiac disease	stromal_endothelial_like	hif_nampt_metabolic	mean_score	4	2	0.0004419600560413711	-0.06813308957233648	0.06857504962837785	0.41573240661816036	0.5124752637128341	0.6738280437740194	0.890821094853667
gse315138_celiac_marker	celiac disease	stromal_endothelial_like	hif_nampt_metabolic	high_fraction	4	2	0.2636120153069157	0.18492397875068695	0.07868803655622875	0.4413258623382832	0.5835592723758367	0.6273033927974389	0.890821094853667
gse315138_celiac_marker	celiac disease	stromal_endothelial_like	hla_ii_apc	mean_score	4	2	0.1109542704287249	0.009459721022636546	0.10149454940608835	0.2933247535984675	0.6321863874897061	0.5712778348409691	0.890821094853667
gse315138_celiac_marker	celiac disease	stromal_endothelial_like	hla_ii_apc	high_fraction	4	2	0.3073629667369149	0.26207049956820977	0.04529246716870511	0.26140101603740534	0.5524712327065088	0.6155296210405676	0.890821094853667
gse315138_celiac_marker	celiac disease	stromal_endothelial_like	ifn_apc	mean_score	4	2	0.015700510080799153	-0.06535368671804731	0.08105419679884646	0.3622633118392326	0.5487969366782495	0.630840293884066	0.890821094853667
gse315138_celiac_marker	celiac disease	stromal_endothelial_like	ifn_apc	high_fraction	4	2	0.30337948196210096	0.22349723915944836	0.0798822428026526	0.5041972105910285	0.9327405994369095	0.40518597305855275	0.8682556565540416
gse315138_celiac_marker	celiac disease	stromal_endothelial_like	inflammatory_nfkb	mean_score	4	2	0.05914024344638695	-0.03831900992167672	0.09745925336806367	0.8710982556676385	1.2090161103097599	0.35607226725195945	0.8433290540177987
gse315138_celiac_marker	celiac disease	stromal_endothelial_like	inflammatory_nfkb	high_fraction	4	2	0.3011457537583812	0.18843063878784705	0.11271511497053416	0.7939675798058576	0.9353136857895181	0.4834308825523718	0.890821094853667
gse315138_celiac_marker	celiac disease	stromal_endothelial_like	lipid_loader_repair	mean_score	4	2	-0.00943348781847586	-0.01581279857968844	0.006379310761212578	0.07839759741752467	0.14040472949987629	0.8956958461315659	0.9596741208552492
gse315138_celiac_marker	celiac disease	stromal_endothelial_like	lipid_loader_repair	high_fraction	4	2	0.2263157487394155	0.21999057912228825	0.0063251696171272576	0.05310422162920883	0.08496437201233797	0.9381229745298715	0.9704720426171084
gse315138_celiac_marker	celiac disease	stromal_endothelial_like	lysosomal_apc	mean_score	4	2	-0.05537330751922971	-0.0681783769798475	0.012805069460617782	0.10405640567910937	0.10336176454240974	0.9330983403178521	0.9704720426171084
gse315138_celiac_marker	celiac disease	stromal_endothelial_like	lysosomal_apc	high_fraction	4	2	0.2091260907892892	0.21297725904796797	-0.003851168258678761	-0.05092800430462188	-0.054466420850250136	0.9641363627028584	0.986048552764287
gse315138_celiac_marker	celiac disease	stromal_endothelial_like	mif_cd74_receptor_state	mean_score	4	2	0.086831015472982	0.005682368126699399	0.0811486473462826	0.2848609381933214	0.615248187928616	0.5814537087712643	0.890821094853667
gse315138_celiac_marker	celiac disease	stromal_endothelial_like	mif_cd74_receptor_state	high_fraction	4	2	0.3032768012904305	0.2550571794938895	0.04821962179654099	0.32114720573053235	0.6923052031558994	0.5375935884853189	0.890821094853667
gse315138_celiac_marker	celiac disease	stromal_endothelial_like	mixscale_validated_ifng_readout	mean_score	4	2	0.0222956003431833	-0.0642747419378239	0.0865703422810072	0.4494038864154365	0.6333089857879695	0.5924245898739688	0.890821094853667
gse315138_celiac_marker	celiac disease	stromal_endothelial_like	mixscale_validated_ifng_readout	high_fraction	4	2	0.27411570580074446	0.2059639389736477	0.06815176682709675	0.46172303237504214	0.6832991523435932	0.5589849309620446	0.890821094853667
gse315138_celiac_marker	celiac disease	t_cell_like	complement_phagocytosis	mean_score	4	2	-0.011721339285875258	0.012650831831218762	-0.02437217111709402	-0.4682406179895144	-0.782735296924145	0.48932600310167695	0.890821094853667
gse315138_celiac_marker	celiac disease	t_cell_like	complement_phagocytosis	high_fraction	4	2	0.05762789861251659	0.08112460563514934	-0.02349670702263275	-0.934070109934038	-1.1680450102225184	0.3929648986886893	0.8646584969966965
gse315138_celiac_marker	celiac disease	t_cell_like	hif_nampt_metabolic	mean_score	4	2	0.029822991902708693	0.07611628324514677	-0.04629329134243808	-0.28785529274716526	-0.3298938221969115	0.7859090828499069	0.9225910381116206
gse315138_celiac_marker	celiac disease	t_cell_like	hif_nampt_metabolic	high_fraction	4	2	0.2618539343270541	0.3214687273795053	-0.05961479305245121	-0.3635134675176426	-0.44130691574446124	0.7156621424302394	0.8911428718108132
gse315138_celiac_marker	celiac disease	t_cell_like	hla_ii_apc	mean_score	4	2	0.15463784010562118	0.03566681192165871	0.11897102818396246	0.9490712333864249	1.4796921006979313	0.25095312029179184	0.7809329152755746
gse315138_celiac_marker	celiac disease	t_cell_like	hla_ii_apc	high_fraction	4	2	0.3892695241970273	0.27603251888171104	0.11323700531531627	0.871583614397795	1.5606975419929308	0.199834965273993	0.7809329152755746
gse315138_celiac_marker	celiac disease	t_cell_like	ifn_apc	mean_score	4	2	0.021321622729436097	0.10517648789495687	-0.08385486516552078	-0.48447008849822937	-0.45845761400538865	0.7228158849132151	0.8911428718108132
gse315138_celiac_marker	celiac disease	t_cell_like	ifn_apc	high_fraction	4	2	0.25312501648024044	0.35799587538753597	-0.10487085890729553	-0.5865895035330252	-0.5575806151880514	0.6715301912643363	0.890821094853667
gse315138_celiac_marker	celiac disease	t_cell_like	inflammatory_nfkb	mean_score	4	2	0.06698383531429186	0.10789623285904942	-0.04091239754475756	-0.23607877288168042	-0.21903557802845705	0.8616065008815335	0.9456656716992441
gse315138_celiac_marker	celiac disease	t_cell_like	inflammatory_nfkb	high_fraction	4	2	0.33968691608544094	0.38175337002690557	-0.04206645394146463	-0.18265068494143388	-0.18134135964253248	0.8834443989967873	0.9579517579483235
gse315138_celiac_marker	celiac disease	t_cell_like	lipid_loader_repair	mean_score	4	2	0.030126190975854512	0.01722905754160515	0.012897133434249364	0.16118318092672368	0.2819705192001822	0.7939035681897102	0.9225910381116206
gse315138_celiac_marker	celiac disease	t_cell_like	lipid_loader_repair	high_fraction	4	2	0.2500581142570553	0.2757355501987189	-0.025677435941663607	-0.451224178409487	-0.5335015045156498	0.6662488420121181	0.890821094853667
gse315138_celiac_marker	celiac disease	t_cell_like	lysosomal_apc	mean_score	4	2	-0.03286630851861691	0.07471603189323468	-0.10758234041185159	-0.857597252858978	-0.8247595369751796	0.5527897668571792	0.890821094853667
gse315138_celiac_marker	celiac disease	t_cell_like	lysosomal_apc	high_fraction	4	2	0.22716123556827167	0.3238444768434423	-0.09668324127517064	-0.7599160851362452	-0.745721174884567	0.5827364826255246	0.890821094853667
gse315138_celiac_marker	celiac disease	t_cell_like	mif_cd74_receptor_state	mean_score	4	2	0.15482565091467348	0.07406527937510192	0.08076037153957157	0.6840206474200126	0.6307362768871488	0.6387638141726477	0.890821094853667
gse315138_celiac_marker	celiac disease	t_cell_like	mif_cd74_receptor_state	high_fraction	4	2	0.38111735943696523	0.31701419713462353	0.0641031623023417	0.5493152787186102	0.5435983882558996	0.6757034091215524	0.890821094853667
gse315138_celiac_marker	celiac disease	t_cell_like	mixscale_validated_ifng_readout	mean_score	4	2	0.04897626831456353	0.0938046224187851	-0.04482835410422156	-0.31082009637597796	-0.27819973676374565	0.8269006713750414	0.9412308181532253
gse315138_celiac_marker	celiac disease	t_cell_like	mixscale_validated_ifng_readout	high_fraction	4	2	0.26138370192093213	0.3369110988950955	-0.07552739697416339	-0.5718318356019046	-0.5066863941113723	0.7013026026980326	0.890821094853667
